Lat,Lon,ssrd_lag1,ssrd_lag2,ssrd_lag3,swvl1_lag1,swvl1_lag2,swvl1_lag3,swvl2_lag1,swvl2_lag2,swvl2_lag3,t2m_lag1,t2m_lag2,t2m_lag3,tp_lag1,tp_lag2,tp_lag3,valid_time
63.5,12.1,4751348.0,17978144.0,59228010.0,0.36002433,0.384258,0.40184072,0.3580051,0.3884242,0.4016586,270.7364,271.79697,277.98483,0.060472805,0.06544161,0.07186254,2025-12-01
63.5,12.2,4632292.0,17943460.0,59381996.0,0.35895455,0.38477734,0.40125692,0.35768014,0.38835245,0.4012845,270.78015,271.83182,278.03293,0.05778687,0.06122461,0.070410356,2025-12-01
63.5,12.3,4518356.0,17916406.0,59538656.0,0.35949084,0.38510284,0.4004497,0.35880253,0.38809305,0.40076423,270.87576,271.89938,278.10916,0.055149827,0.05709096,0.06893108,2025-12-01
63.5,12.4,4495626.0,18029652.0,59749476.0,0.32728124,0.34637097,0.362917,0.3264505,0.34851125,0.36351457,271.1989,272.08218,278.2409,0.053332303,0.054356094,0.06690744,2025-12-01
63.5,12.5,4500138.0,18184894.0,59976016.0,0.28103524,0.2934484,0.312088,0.27997786,0.29463604,0.3128721,271.5425,272.26736,278.35904,0.051762994,0.052042194,0.064721495,2025-12-01
63.5,12.6,4436608.0,18154318.0,60096508.0,0.26586178,0.27905172,0.29886505,0.2649344,0.28013307,0.29982585,271.6082,272.33154,278.37036,0.04997051,0.049545854,0.06361119,2025-12-01
63.5,12.7,4351276.0,18065256.0,60183840.0,0.3151895,0.33050638,0.3484615,0.31472325,0.33184612,0.34990275,271.63678,272.3958,278.39587,0.04810219,0.04698283,0.062836066,2025-12-01
63.5,12.8,4285620.0,18035582.0,60287350.0,0.3644319,0.3815506,0.39747718,0.36439627,0.38296968,0.39950365,271.58173,272.37567,278.35733,0.04650301,0.04490917,0.062960766,2025-12-01
63.5,12.9,4189386.0,17923982.0,60346452.0,0.36187404,0.38078612,0.39730096,0.36209843,0.3821172,0.39986396,271.51807,272.36038,278.31573,0.044766996,0.042657204,0.063385375,2025-12-01
63.5,13.0,4102676.0,17839002.0,60416600.0,0.3517733,0.37206066,0.3896204,0.35210392,0.3733668,0.3925545,271.47147,272.36475,278.29855,0.0431115,0.040534765,0.06391885,2025-12-01
63.5,13.1,4072232.0,17904498.0,60523870.0,0.29981148,0.31871593,0.33973446,0.29933563,0.32036793,0.34208286,271.49802,272.443,278.39392,0.042019796,0.03916815,0.06499919,2025-12-01
63.5,13.2,4043038.0,17969130.0,60615504.0,0.24812825,0.265447,0.28982642,0.24681261,0.2674352,0.29159597,271.51248,272.50323,278.47552,0.041000005,0.037831716,0.06604623,2025-12-01
63.5,13.3,4036198.0,18028330.0,60468536.0,0.23929398,0.25430706,0.2793653,0.23786587,0.25626883,0.28127214,271.63214,272.5874,278.65704,0.041095115,0.036902957,0.06655105,2025-12-01
63.5,13.4,4035810.0,18085254.0,60252264.0,0.24150369,0.25434825,0.27887604,0.24050055,0.25623322,0.28105903,271.74203,272.65836,278.8078,0.041517794,0.036096327,0.06689754,2025-12-01
63.5,13.5,4034900.0,18143962.0,60040450.0,0.24345738,0.254304,0.27836856,0.24245425,0.25610453,0.28086114,271.84576,272.72607,278.95706,0.04191895,0.03528455,0.06727246,2025-12-01
63.5,13.6,4020774.0,18258622.0,59949784.0,0.24466677,0.25417838,0.27808306,0.243003,0.2559021,0.28072137,271.92004,272.69534,279.11917,0.041719757,0.034252845,0.06834978,2025-12-01
63.5,13.7,4005190.0,18376232.0,59868150.0,0.2458253,0.2540512,0.27779955,0.24349467,0.25570476,0.280553,271.9903,272.6613,279.2743,0.04147379,0.033213317,0.06947243,2025-12-01
63.5,13.8,3984350.0,18476046.0,59788230.0,0.24714266,0.25404358,0.27734965,0.24393152,0.25560558,0.2798964,272.03122,272.66248,279.32614,0.041187316,0.032274067,0.07042282,2025-12-01
63.5,13.9,3963010.0,18571670.0,59705430.0,0.24872334,0.25418752,0.27692685,0.24448763,0.25557962,0.27923387,272.07,272.65204,279.38586,0.040910922,0.03135716,0.07133051,2025-12-01
63.5,14.0,3958670.0,18643516.0,59561696.0,0.249319,0.25437215,0.27707157,0.24435368,0.25579682,0.27930328,272.15494,272.7023,279.45078,0.040647708,0.031043032,0.07196942,2025-12-01
63.5,14.1,3947430.0,18710762.0,59429144.0,0.25016332,0.2544347,0.27739888,0.24455713,0.25587872,0.27963504,272.19022,272.74203,279.5002,0.040405817,0.030589098,0.07257634,2025-12-01
63.5,14.2,3946114.0,18774050.0,59270364.0,0.25205824,0.25473377,0.27747074,0.24528447,0.256103,0.27970245,272.21887,272.7781,279.5701,0.04015702,0.030415671,0.07313295,2025-12-01
63.5,14.3,3961654.0,18830286.0,59077416.0,0.2553321,0.25536194,0.27720937,0.24618417,0.25652313,0.27942976,272.30328,272.8408,279.6646,0.03989297,0.030761765,0.07352819,2025-12-01
63.5,14.4,3976646.0,18886236.0,58887036.0,0.25849125,0.25597128,0.2769805,0.24692847,0.256929,0.2791881,272.39978,272.9094,279.75653,0.03963092,0.031108486,0.073913224,2025-12-01
63.5,14.5,3949072.0,18951314.0,59084520.0,0.25888458,0.25641733,0.2763421,0.2473964,0.2572881,0.2785822,272.39392,272.8494,279.73706,0.0393797,0.03132385,0.072763175,2025-12-01
63.5,14.6,3917672.0,19017046.0,59314108.0,0.25946215,0.256957,0.2756072,0.2476168,0.2575526,0.27789357,272.36572,272.73956,279.70258,0.039132558,0.031534813,0.071489245,2025-12-01
63.5,14.7,3889676.0,19090034.0,59541652.0,0.25946045,0.2572708,0.27503967,0.24738114,0.2577713,0.2773408,272.3258,272.63583,279.62662,0.038843058,0.031679824,0.070281975,2025-12-01
63.5,14.8,3886016.0,19216010.0,59753496.0,0.25834146,0.25713044,0.27470496,0.24667472,0.2578415,0.27701494,272.29373,272.64835,279.55032,0.038226128,0.031338945,0.06956462,2025-12-01
63.5,14.9,3884010.0,19340494.0,59956068.0,0.25766218,0.25701854,0.27431217,0.24634694,0.25788167,0.27663642,272.2708,272.65445,279.4909,0.037644118,0.030942814,0.06881388,2025-12-01
63.5,15.0,3887066.0,19454966.0,60122104.0,0.2586591,0.2570165,0.27379632,0.24785416,0.2578715,0.2761447,272.3228,272.65897,279.52087,0.03723312,0.030351775,0.06786832,2025-12-01
63.5,15.1,3890046.0,19567274.0,60284348.0,0.2597916,0.25702667,0.27329525,0.24960497,0.25787708,0.27566478,272.38922,272.66812,279.56317,0.03684733,0.029749127,0.066895455,2025-12-01
63.5,15.2,3889764.0,19641514.0,60481484.0,0.2614,0.25701955,0.2730713,0.25164965,0.25778148,0.27542952,272.46634,272.7339,279.6786,0.03694751,0.029276403,0.06585658,2025-12-01
63.5,15.3,3890792.0,19716778.0,60636750.0,0.26316607,0.25691172,0.27281535,0.25385538,0.25767314,0.27513862,272.54794,272.85263,279.83945,0.036988102,0.028676862,0.0646176,2025-12-01
63.5,15.4,3888618.0,19782922.0,60865696.0,0.26469308,0.25694937,0.2725648,0.25568587,0.25760296,0.27488708,272.59338,272.8988,279.92676,0.037218638,0.0283094,0.06370444,2025-12-01
63.5,15.5,3883648.0,19841658.0,61156628.0,0.26570016,0.25706735,0.27230784,0.25682124,0.25751242,0.2746582,272.61002,272.8667,279.91663,0.037608467,0.028142387,0.063063465,2025-12-01
63.5,15.6,3878010.0,19896768.0,61441896.0,0.26632747,0.2571584,0.2720834,0.25748923,0.257399,0.27446082,272.61066,272.81955,279.89136,0.037997372,0.027939016,0.06262593,2025-12-01
63.5,15.7,3869544.0,19932910.0,61699424.0,0.2656849,0.25710195,0.27192342,0.25649628,0.25715688,0.2743299,272.54932,272.69305,279.80856,0.038379334,0.027541041,0.063266575,2025-12-01
63.5,15.8,3860822.0,19967388.0,61954550.0,0.26523787,0.25702313,0.27171522,0.25569943,0.25690714,0.2741576,272.49274,272.56085,279.7302,0.038761847,0.027129143,0.06398785,2025-12-01
63.5,15.9,3852254.0,19995100.0,62161160.0,0.2647451,0.25697735,0.2715405,0.25493369,0.2567266,0.27397156,272.46375,272.50037,279.7009,0.03901297,0.026758268,0.06454794,2025-12-01
63.5,16.0,3844524.0,20009336.0,62266864.0,0.26460436,0.25696918,0.2713889,0.25466692,0.25663453,0.27378255,272.47836,272.49887,279.73187,0.03897895,0.02648925,0.06467302,2025-12-01
63.5,16.1,3837314.0,20016428.0,62360784.0,0.26509377,0.2569926,0.2711674,0.25511792,0.25657907,0.27352658,272.514,272.5203,279.79602,0.038888812,0.026227236,0.064530715,2025-12-01
63.5,16.2,3831548.0,20004948.0,62429290.0,0.26547694,0.25709888,0.27097592,0.25574014,0.25661317,0.2732992,272.55533,272.59683,279.90167,0.038662307,0.025976427,0.06367638,2025-12-01
63.5,16.3,3825434.0,19992016.0,62505240.0,0.2658426,0.25719452,0.27074653,0.2564166,0.25666046,0.2730265,272.59937,272.6762,280.0132,0.03843773,0.02569116,0.06271097,2025-12-01
63.5,16.4,3818820.0,19964710.0,62636990.0,0.26680163,0.2572993,0.2700348,0.25790405,0.25681916,0.27226603,272.65167,272.70264,280.10846,0.03822413,0.025213905,0.060870524,2025-12-01
63.5,16.5,3813498.0,19932378.0,62751700.0,0.26802966,0.2574824,0.26926497,0.25941807,0.25698802,0.2714706,272.6863,272.68546,280.15988,0.037984796,0.024823382,0.059015866,2025-12-01
63.5,16.6,3803624.0,19916880.0,62921216.0,0.26824385,0.2573822,0.26843804,0.2600273,0.25713298,0.2705339,272.7173,272.7165,280.25632,0.037834845,0.024133578,0.057209227,2025-12-01
63.5,16.7,3791810.0,19906876.0,63109628.0,0.26815456,0.25717926,0.2676308,0.2602251,0.257223,0.26958588,272.7324,272.73395,280.32532,0.03771717,0.023338646,0.055421215,2025-12-01
63.5,16.8,3785716.0,19904012.0,63321170.0,0.2682495,0.25712126,0.26693922,0.2605082,0.25739288,0.26876092,272.72974,272.72342,280.35568,0.037622787,0.022762505,0.05377071,2025-12-01
63.5,16.9,3793226.0,19918626.0,63586716.0,0.26882255,0.257458,0.266732,0.26049522,0.25764924,0.2684592,272.67865,272.6456,280.30057,0.03758388,0.022685181,0.05243369,2025-12-01
63.5,17.0,3801262.0,19933824.0,63853610.0,0.26941878,0.25781453,0.26656908,0.26042005,0.25789997,0.26820225,272.6239,272.56396,280.24133,0.037547007,0.022630382,0.05111057,2025-12-01
63.5,17.1,3811096.0,19946238.0,64126824.0,0.2694945,0.25801036,0.26622698,0.26030704,0.25814718,0.2678065,272.55286,272.43954,280.12024,0.037502117,0.022621114,0.04993237,2025-12-01
63.5,17.2,3820260.0,19952852.0,64396332.0,0.26925093,0.25811005,0.26584208,0.2601522,0.25841573,0.26737925,272.49405,272.334,280.0175,0.037438825,0.022559384,0.048828688,2025-12-01
63.5,17.3,3831546.0,19960498.0,64678690.0,0.26912096,0.25814617,0.26555362,0.25989166,0.2585368,0.2671046,272.45557,272.25894,279.95157,0.037449427,0.022480877,0.047848236,2025-12-01
63.5,17.4,3846322.0,19970828.0,64982890.0,0.2695239,0.25815228,0.26521596,0.26053366,0.2586675,0.26679155,272.4644,272.25647,279.97565,0.03758087,0.022373306,0.04707895,2025-12-01
63.5,17.5,3865246.0,19984554.0,65322464.0,0.27002576,0.2581777,0.26511997,0.2613565,0.25881654,0.26673102,272.4801,272.27945,280.0314,0.037881695,0.022326881,0.046673153,2025-12-01
63.5,17.6,3891242.0,20011594.0,65718260.0,0.27017722,0.25815022,0.2655753,0.26188603,0.25889942,0.26731035,272.53976,272.37274,280.17734,0.038476534,0.022307295,0.04659866,2025-12-01
63.5,17.7,3916344.0,20039624.0,66105136.0,0.27017212,0.25809833,0.26602224,0.26222512,0.25894827,0.26789907,272.6068,272.46844,280.3274,0.039041065,0.022257198,0.046382155,2025-12-01
63.5,17.8,3948520.0,20054846.0,66567984.0,0.27142107,0.2582733,0.26629984,0.2636131,0.25919443,0.26827165,272.6599,272.55634,280.4435,0.039895765,0.022511661,0.04752266,2025-12-01
63.5,17.9,3981096.0,20068860.0,67035130.0,0.272726,0.2584676,0.2663402,0.26532885,0.25948182,0.26840013,272.68747,272.6136,280.51974,0.04076858,0.022789448,0.048759725,2025-12-01
63.5,18.0,4010778.0,20099154.0,67552240.0,0.27436262,0.25865582,0.26614478,0.26755157,0.25979003,0.2682613,272.74802,272.6971,280.61792,0.041379586,0.023071118,0.049132425,2025-12-01
63.5,18.1,4036492.0,20149708.0,68131944.0,0.27678484,0.25892538,0.2660478,0.2698658,0.26003164,0.2680994,272.8054,272.77393,280.6869,0.04166954,0.023354016,0.04843661,2025-12-01
63.5,18.2,4061754.0,20202052.0,68716580.0,0.27906516,0.25919902,0.26590508,0.2722298,0.2602885,0.26788133,272.86804,272.84796,280.75388,0.04192801,0.023637474,0.04763819,2025-12-01
63.5,18.3,4085454.0,20264710.0,69274590.0,0.28005925,0.25948894,0.26586667,0.27384835,0.2605952,0.2677258,272.9006,272.8535,280.76364,0.042097025,0.023945399,0.04733796,2025-12-01
63.5,18.4,4108944.0,20328362.0,69811680.0,0.28073233,0.2597819,0.26594248,0.2750753,0.26089886,0.26768938,272.9137,272.8348,280.75262,0.04227539,0.024263352,0.047396813,2025-12-01
63.5,18.5,4132278.0,20406238.0,70362880.0,0.28122795,0.26005045,0.2661738,0.27555734,0.2610794,0.26778927,272.89877,272.78967,280.7221,0.04244227,0.024503365,0.04797991,2025-12-01
63.5,18.6,4155568.0,20501152.0,70940860.0,0.28160548,0.26028493,0.2664903,0.27576983,0.2611791,0.26797238,272.87317,272.73376,280.6957,0.042592876,0.024640776,0.049027387,2025-12-01
63.5,18.7,4177194.0,20620708.0,71613240.0,0.2822972,0.26044515,0.26667243,0.27643895,0.2611842,0.26794976,272.91144,272.72498,280.7102,0.04251603,0.024591193,0.049925808,2025-12-01
63.5,18.8,4199402.0,20793620.0,72470800.0,0.28357387,0.260406,0.2670406,0.27713126,0.26094005,0.26815253,272.95557,272.7626,280.7981,0.042487606,0.024115525,0.050759647,2025-12-01
63.5,18.9,4220816.0,20957660.0,73300150.0,0.28468946,0.26038057,0.2672897,0.27780604,0.2607488,0.26820767,273.02292,272.81708,280.8979,0.042370416,0.023711435,0.051567394,2025-12-01
63.5,19.0,4237692.0,21061324.0,73941176.0,0.28511387,0.2604248,0.26677483,0.2799547,0.2610072,0.26730496,273.2657,272.98935,281.07318,0.041639097,0.023806006,0.052186135,2025-12-01
63.5,19.1,4254718.0,21165338.0,74583100.0,0.2857734,0.26043448,0.26631114,0.2830093,0.2612976,0.26646227,273.51395,273.16226,281.246,0.040912725,0.023897618,0.052811485,2025-12-01
63.5,19.2,4231866.0,21223922.0,74837416.0,0.28565696,0.2605418,0.2666498,0.28384173,0.2615163,0.2667586,273.59705,273.21988,281.29193,0.040709287,0.02420257,0.05440226,2025-12-01
63.5,19.3,4217278.0,21425520.0,75790860.0,0.2852348,0.26104736,0.26630476,0.2843679,0.26225382,0.26650804,273.97952,273.56955,281.47055,0.040745154,0.02558887,0.057776097,2025-12-01
63.5,19.4,4208634.0,21544998.0,76355896.0,0.28498557,0.261349,0.26610148,0.2846804,0.2626887,0.2663599,274.2062,273.7768,281.57663,0.040766418,0.026410475,0.059775513,2025-12-01
63.5,19.5,4193460.0,21756250.0,77288340.0,0.2837321,0.26184386,0.26000682,0.28477818,0.26329753,0.2608426,274.4876,274.03485,281.6782,0.041000344,0.027091853,0.060608108,2025-12-01
63.5,19.6,4177466.0,21978908.0,78271220.0,0.28241307,0.2623637,0.25358483,0.28488046,0.26393738,0.25502557,274.78412,274.3074,281.78537,0.04124695,0.027810067,0.061485674,2025-12-01
63.5,19.7,4177466.0,21978908.0,78271220.0,0.28241307,0.2623637,0.25358483,0.28488046,0.26393738,0.25502557,274.78412,274.3074,281.78537,0.04124695,0.027810067,0.061485674,2025-12-01
63.5,22.4,3834812.0,20291268.0,72242936.0,0.30506387,0.281927,0.25352183,0.30592912,0.27826995,0.24731249,274.9128,275.50565,281.49777,0.027054787,0.019491753,0.033042595,2025-12-01
63.5,22.5,3826456.0,20094602.0,71862320.0,0.31294477,0.2911906,0.2646248,0.31419486,0.28848064,0.25925028,274.80496,275.40744,281.4447,0.02732613,0.019377334,0.032889947,2025-12-01
63.5,22.6,3821938.0,19839816.0,71285150.0,0.36552203,0.3472336,0.32650658,0.36813807,0.34646353,0.3214761,274.64386,275.27615,281.3719,0.027356915,0.018953888,0.031694867,2025-12-01
63.5,22.7,3816206.0,19585290.0,70731096.0,0.3994265,0.38357085,0.3668582,0.40294224,0.3841629,0.36212945,274.4987,275.14874,281.3022,0.027504161,0.018674633,0.0309531,2025-12-01
63.5,22.8,3809838.0,19351498.0,70230950.0,0.39940953,0.38390148,0.36781064,0.4030061,0.38470256,0.36328274,274.38858,275.06012,281.2279,0.027748495,0.018711677,0.030998548,2025-12-01
63.5,22.9,3803638.0,19121302.0,69733360.0,0.39938638,0.38419393,0.3687119,0.4030739,0.38518474,0.36437988,274.2798,274.97693,281.1523,0.027972504,0.018757736,0.031035712,2025-12-01
63.5,23.0,3800288.0,18932688.0,69265256.0,0.39940447,0.3843516,0.36894128,0.40307164,0.38505858,0.3646762,274.18277,274.92398,281.07022,0.027941786,0.018909646,0.031066222,2025-12-01
63.5,23.1,3796696.0,18737376.0,68797860.0,0.39941406,0.38450977,0.36914802,0.40307164,0.3849182,0.36489376,274.07608,274.84848,280.99008,0.027929,0.019036477,0.031168675,2025-12-01
63.5,23.2,3792712.0,18532300.0,68331176.0,0.4164067,0.4011861,0.3860818,0.41987044,0.4015025,0.3820791,273.956,274.7672,280.91806,0.027948745,0.019133506,0.031371847,2025-12-01
63.5,23.3,3787292.0,18288144.0,67865140.0,0.5466857,0.5252299,0.5087487,0.5488739,0.524352,0.5040475,273.75482,274.62726,280.872,0.02809459,0.019106513,0.031986684,2025-12-01
63.5,23.4,3784852.0,18076626.0,67429860.0,0.6770963,0.64895326,0.63045967,0.6780441,0.6465785,0.62479866,273.5734,274.48962,280.82153,0.028225057,0.019172182,0.03262031,2025-12-01
63.5,23.5,3793568.0,17986788.0,67101830.0,0.70730644,0.6774938,0.6586899,0.7081039,0.6747192,0.65272176,273.50165,274.41702,280.75696,0.028294899,0.019587351,0.033359148,2025-12-01
63.5,23.6,3803106.0,17907204.0,66781870.0,0.7076348,0.67799985,0.65989983,0.7085707,0.67539924,0.6540355,273.44675,274.36142,280.6918,0.02835884,0.02003189,0.034113377,2025-12-01
63.5,23.7,3813906.0,17859218.0,66638540.0,0.7064678,0.6747101,0.6569061,0.70715785,0.6710607,0.64976305,273.35632,274.33044,280.6017,0.028451756,0.020373536,0.03403794,2025-12-01
63.5,23.8,3824616.0,17808802.0,66471776.0,0.7049894,0.67056173,0.6521744,0.70537597,0.66539866,0.64342475,273.25476,274.26514,280.49927,0.0285393,0.020743212,0.034086686,2025-12-01
63.5,23.9,3835544.0,17768686.0,66346756.0,0.70501256,0.6707906,0.6530639,0.70571446,0.6658859,0.6447434,273.1501,274.19437,280.39343,0.028609276,0.021057991,0.033965487,2025-12-01
63.5,24.0,3847770.0,17750026.0,66259290.0,0.7061909,0.6746246,0.6585816,0.7076484,0.6714096,0.65223,273.04578,274.11514,280.28134,0.028587677,0.021260148,0.033807475,2025-12-01
63.5,24.1,3860246.0,17737434.0,66173200.0,0.70705724,0.6776123,0.66296285,0.7091217,0.67572427,0.6581401,272.94305,274.0384,280.17316,0.028531,0.021432262,0.03369433,2025-12-01
63.5,24.2,3874182.0,17750170.0,66080304.0,0.7064639,0.67675525,0.66198486,0.70845085,0.67450255,0.65675795,272.85623,273.97516,280.0924,0.02832169,0.021487517,0.033676166,2025-12-01
63.5,24.3,3888058.0,17762488.0,65981892.0,0.7058111,0.67579144,0.66077745,0.7077032,0.6731176,0.65511984,272.77197,273.9118,280.01572,0.028110325,0.02154698,0.033615828,2025-12-01
63.5,24.4,3902740.0,17771888.0,65842230.0,0.7054466,0.67548674,0.66034824,0.70732456,0.6726181,0.65456516,272.6968,273.8609,279.9386,0.027876675,0.021642162,0.033259198,2025-12-01
63.5,24.5,3918700.0,17776696.0,65635160.0,0.7051595,0.67504525,0.6594652,0.7070092,0.67188007,0.6536068,272.6333,273.83212,279.8793,0.02760654,0.021788632,0.032416493,2025-12-01
63.6,10.8,4115600.0,15921798.0,55104760.0,0.40279812,0.3991394,0.3941429,0.40589225,0.40127003,0.39653802,273.85913,275.17966,281.35892,0.04385591,0.06306426,0.06441095,2025-12-01
63.6,10.9,4071374.0,15864214.0,54979750.0,0.40246922,0.39951578,0.3939091,0.40544695,0.40172222,0.39626878,273.83975,275.1971,281.37,0.04336078,0.06281709,0.064228944,2025-12-01
63.6,11.0,4094696.0,15898452.0,55176784.0,0.40237314,0.39825743,0.39560822,0.40627372,0.40068308,0.3974634,273.57312,274.93127,281.033,0.044692893,0.06441694,0.06797933,2025-12-01
63.6,11.1,4115910.0,15930016.0,55380264.0,0.40242004,0.3970408,0.39737135,0.40715817,0.3996572,0.39875597,273.32645,274.6761,280.70642,0.045962047,0.065980725,0.071742825,2025-12-01
63.6,11.2,4117656.0,15936958.0,55612530.0,0.40209678,0.3958384,0.39845917,0.40654275,0.39831442,0.3994997,273.21027,274.50134,280.4524,0.04666407,0.06717582,0.07538622,2025-12-01
63.6,11.3,4119226.0,15943840.0,55843972.0,0.4009388,0.39438325,0.39892036,0.40481398,0.3966807,0.39950168,273.07593,274.32092,280.18576,0.047361862,0.06836837,0.07902703,2025-12-01
63.6,11.4,4144014.0,16009096.0,56105790.0,0.39861608,0.3926239,0.3996252,0.40176278,0.3950119,0.39983687,272.84518,274.07114,279.91238,0.048782144,0.06961387,0.08184362,2025-12-01
63.6,11.5,4237176.0,16247286.0,56458904.0,0.3942238,0.39036256,0.39969364,0.39559314,0.3929901,0.39993876,272.67764,273.71585,279.60947,0.05233809,0.07101177,0.08223912,2025-12-01
63.6,11.6,4335190.0,16498082.0,56818056.0,0.39072558,0.38833007,0.39945787,0.39070526,0.39114025,0.3996011,272.5348,273.343,279.27405,0.056046735,0.07241545,0.08245264,2025-12-01
63.6,11.7,4442434.0,16771626.0,57188440.0,0.38361162,0.38703308,0.4013155,0.38213885,0.39007315,0.40137556,272.00418,272.88986,278.95352,0.06003836,0.07383409,0.082347386,2025-12-01
63.6,11.8,4549560.0,17045082.0,57558344.0,0.37586352,0.38578695,0.40349948,0.37285247,0.3890737,0.40350932,271.4212,272.4322,278.6428,0.06402992,0.075250946,0.08223684,2025-12-01
63.6,11.9,4590808.0,17257780.0,57884764.0,0.37164816,0.38505605,0.40304664,0.3686891,0.3888372,0.40304074,271.30936,272.24658,278.45422,0.06544552,0.074534915,0.0807508,2025-12-01
63.6,12.0,4569750.0,17413154.0,58169680.0,0.36832625,0.38539174,0.40150994,0.36648843,0.38970184,0.40152076,271.2887,272.15512,278.30502,0.064420275,0.07179195,0.07795985,2025-12-01
63.6,12.1,4589458.0,17595416.0,58453350.0,0.36435333,0.3854299,0.4012328,0.36309758,0.38989156,0.4013672,271.18408,272.0939,278.2325,0.06453132,0.070299596,0.076179035,2025-12-01
63.6,12.2,4564308.0,17704146.0,58662436.0,0.3625296,0.38538107,0.40187073,0.3612089,0.38939056,0.4022453,271.1513,272.14932,278.30536,0.06268742,0.0675211,0.07417277,2025-12-01
63.6,12.3,4549296.0,17828552.0,58877196.0,0.35994804,0.3851471,0.4023851,0.35878837,0.38889262,0.40302548,271.09958,272.19022,278.35822,0.060939815,0.06490484,0.07210859,2025-12-01
63.6,12.4,4561354.0,17995378.0,59107664.0,0.3203922,0.34455618,0.36343384,0.31965467,0.34770203,0.36422336,271.2347,272.28036,278.4083,0.0594466,0.06272539,0.06988485,2025-12-01
63.6,12.5,4573368.0,18162210.0,59337550.0,0.27065024,0.2923411,0.31307343,0.27024502,0.29464772,0.31395745,271.4393,272.39755,278.47446,0.057958126,0.060554132,0.067663565,2025-12-01
63.6,12.6,4537842.0,18203544.0,59497290.0,0.26133275,0.2822154,0.3038773,0.26035336,0.28396252,0.3049085,271.41772,272.39307,278.5089,0.05628626,0.058187664,0.06615447,2025-12-01
63.6,12.7,4432574.0,18060582.0,59554070.0,0.3133234,0.33353883,0.35295498,0.3127995,0.3353429,0.35434157,271.4923,272.49475,278.58054,0.054343082,0.055544153,0.06568795,2025-12-01
63.6,12.8,4315978.0,17888302.0,59593904.0,0.36226118,0.3812495,0.3977976,0.36279863,0.38300782,0.39961588,271.67505,272.6591,278.64984,0.0523616,0.052865148,0.06538862,2025-12-01
63.6,12.9,4180976.0,17668074.0,59606144.0,0.3088362,0.328183,0.34846547,0.3082055,0.33005115,0.35049143,271.82333,272.95453,278.69672,0.050318383,0.050119013,0.065368354,2025-12-01
63.6,13.0,4046064.0,17447710.0,59617910.0,0.25678903,0.27509817,0.29742184,0.2549122,0.27672526,0.29927114,271.98264,273.2568,278.75275,0.04827903,0.0473783,0.06535013,2025-12-01
63.6,13.1,3977184.0,17394396.0,59639964.0,0.24115217,0.25697938,0.27603543,0.23924595,0.2580002,0.27705434,271.93518,273.19803,278.7768,0.047014873,0.04552819,0.06587127,2025-12-01
63.6,13.2,3941486.0,17425528.0,59667024.0,0.2403231,0.25658417,0.2740828,0.23923124,0.25772604,0.2749373,271.75418,272.9408,278.76093,0.046144746,0.044130646,0.06666582,2025-12-01
63.6,13.3,3888394.0,17425784.0,59630468.0,0.23670225,0.25663808,0.27864665,0.2362117,0.25885925,0.28067756,271.65305,272.79495,278.78595,0.04526531,0.04250989,0.067335255,2025-12-01
63.6,13.4,3877176.0,17529348.0,59516220.0,0.23820947,0.25639597,0.27937415,0.23741658,0.25858358,0.28172597,271.80432,272.91254,278.92783,0.045190267,0.041526414,0.06827028,2025-12-01
63.6,13.5,3863254.0,17643186.0,59425224.0,0.23929624,0.25623423,0.27962372,0.23834115,0.25844574,0.28216404,271.89026,272.93488,279.0471,0.045001008,0.040505007,0.069338486,2025-12-01
63.6,13.6,3845588.0,17771482.0,59365904.0,0.24036266,0.25618032,0.2794145,0.23899955,0.25835267,0.28205183,271.9439,272.9103,279.16177,0.044650063,0.039427005,0.0705869,2025-12-01
63.6,13.7,3827840.0,17899470.0,59306144.0,0.24145848,0.25612792,0.2792388,0.23965059,0.2582428,0.28198832,271.99976,272.89,279.277,0.04430086,0.03835214,0.07183689,2025-12-01
63.6,13.8,3808146.0,18004734.0,59230260.0,0.24272439,0.25619966,0.27924666,0.24011344,0.25807494,0.28196716,271.98044,272.7397,279.3211,0.044002168,0.037385553,0.07284532,2025-12-01
63.6,13.9,3786272.0,18091770.0,59141496.0,0.24437742,0.2564046,0.27912608,0.24068649,0.2579376,0.2816428,271.93402,272.5141,279.3381,0.04374154,0.036508672,0.07365923,2025-12-01
63.6,14.0,3763218.0,18171374.0,59047800.0,0.24444185,0.25621492,0.27887258,0.23979639,0.25751546,0.28120866,271.92548,272.3841,279.29105,0.04349705,0.035671867,0.07440187,2025-12-01
63.6,14.1,3739296.0,18242822.0,58948280.0,0.24321154,0.25574595,0.27910885,0.23826712,0.25735065,0.28126872,272.0023,272.60895,279.2862,0.043268904,0.034873612,0.07506357,2025-12-01
63.6,14.2,3715222.0,18313904.0,58848190.0,0.24275321,0.2554428,0.2793845,0.23751774,0.25726116,0.28134993,272.064,272.76813,279.2826,0.04304125,0.03407821,0.07572556,2025-12-01
63.6,14.3,3710998.0,18376390.0,58747520.0,0.24562638,0.25601196,0.27877414,0.24012078,0.25770873,0.28070217,272.0728,272.64313,279.36627,0.042791314,0.034026287,0.075968415,2025-12-01
63.6,14.4,3711160.0,18436706.0,58646508.0,0.24886633,0.2566981,0.27794376,0.24309285,0.25824586,0.27987522,272.07693,272.48532,279.46814,0.042538688,0.0341445,0.07611894,2025-12-01
