Lat,Lon,ssrd_lag1,ssrd_lag2,ssrd_lag3,swvl1_lag1,swvl1_lag2,swvl1_lag3,swvl2_lag1,swvl2_lag2,swvl2_lag3,t2m_lag1,t2m_lag2,t2m_lag3,tp_lag1,tp_lag2,tp_lag3,valid_time
55.20000000000019,21.70000000000006,19851968.0,59656080.0,132430010.0,0.3926824,0.37937367,0.3758279,0.3921852,0.38334706,0.37446544,277.29456,278.3126,284.14783,0.016123714,0.012911645,0.046161868,2025-12-01
55.20000000000019,21.80000000000006,19675250.0,59571784.0,131470190.0,0.3925921,0.37924498,0.37153625,0.39192072,0.38328093,0.36870795,277.23434,278.2499,284.11545,0.01539671,0.012960267,0.047153972,2025-12-01
55.20000000000019,21.900000000000063,19498500.0,59486530.0,130510780.0,0.39253172,0.37925312,0.3698194,0.39175287,0.38339692,0.3661125,277.18137,278.1893,284.09265,0.014660942,0.013005879,0.048143283,2025-12-01
55.20000000000019,22.000000000000064,19320006.0,59386256.0,129533500.0,0.3925419,0.37934467,0.36963826,0.39169183,0.3835424,0.36538845,277.13684,278.12802,284.07886,0.0139553575,0.013085056,0.049107857,2025-12-01
55.20000000000019,22.100000000000065,19117540.0,59082852.0,128304456.0,0.3925991,0.37947437,0.36807644,0.391716,0.38378653,0.36328176,277.0829,278.0878,284.04642,0.013659309,0.013643008,0.049735017,2025-12-01
55.20000000000019,22.200000000000067,18910020.0,58736264.0,127023100.0,0.39207077,0.37843475,0.362822,0.39076743,0.38215333,0.35585612,277.019,278.0511,284.02383,0.013447116,0.014299776,0.05028756,2025-12-01
55.20000000000019,22.300000000000068,18699326.0,58357496.0,125703170.0,0.39204025,0.37740225,0.35648763,0.39035287,0.38043264,0.3468047,276.95193,278.01462,284.00922,0.013297508,0.015030038,0.05078297,2025-12-01
55.20000000000019,22.40000000000007,18492466.0,58052676.0,124409016.0,0.39302,0.37789968,0.35476044,0.39145598,0.38111573,0.34441844,276.8882,277.98416,283.97156,0.013157809,0.015715767,0.051678263,2025-12-01
55.20000000000019,22.50000000000007,18310252.0,57666496.0,123341810.0,0.39267668,0.37654164,0.35190016,0.39084688,0.37970734,0.34026262,276.82425,277.94156,283.92,0.013071345,0.016377818,0.05231174,2025-12-01
55.20000000000019,22.600000000000072,18189156.0,57221190.0,122859510.0,0.39571762,0.3807022,0.3558325,0.39387703,0.38370666,0.34608805,276.77414,277.90128,283.8726,0.01329446,0.016914379,0.053202458,2025-12-01
