row_id,Month,NDVI,Lat,Lon,NDVI_lag1,NDVI_lag2
7792,2025-12-01,0.129,56.3,15.1,0.5467500000000001,0.7435
7793,2025-12-01,0.0613,56.3,15.2,0.5197,0.6926
7794,2025-12-01,0.2025,56.3,15.3,0.52635,0.7257
7795,2025-12-01,0.0746,56.3,15.4,0.7163,0.7797000000000001
7796,2025-12-01,0.0017000000000000001,56.3,15.5,0.6068,0.6824
7797,2025-12-01,0.1193,56.3,15.6,0.619,0.6211
7798,2025-12-01,0.1952,56.3,15.7,0.68635,0.7167
7799,2025-12-01,0.1005,56.3,15.8,0.6708500000000001,0.7221000000000001
7800,2025-12-01,0.08710000000000001,56.3,15.9,0.5084000000000001,0.7301000000000001
7733,2025-12-01,0.2485,56.4,12.6,0.6046,0.7674000000000001
7734,2025-12-01,0.2485,56.4,12.7,0.6046,0.7674000000000001
7735,2025-12-01,0.049300000000000004,56.4,12.8,0.4677,0.6849000000000001
7736,2025-12-01,0.19790000000000002,56.4,12.9,0.23915,0.6838000000000001
7737,2025-12-01,0.1801,56.4,13.0,0.5195500000000001,0.7708
7738,2025-12-01,0.2296,56.4,13.1,0.5366500000000001,0.7269
7739,2025-12-01,0.0175,56.4,13.2,0.6733,0.7847000000000001
7740,2025-12-01,-0.0078000000000000005,56.4,13.3,0.58565,0.7406
7741,2025-12-01,0.028800000000000003,56.4,13.4,0.603,0.7043
7742,2025-12-01,0.024900000000000002,56.4,13.5,0.5231,0.7150000000000001
7743,2025-12-01,0.1014,56.4,13.6,0.54045,0.6827000000000001
7744,2025-12-01,0.017400000000000002,56.4,13.7,0.6675,0.8018000000000001
7745,2025-12-01,0.031200000000000002,56.4,13.8,0.61795,0.7919
7746,2025-12-01,0.111,56.4,13.9,0.65015,0.7896000000000001
7747,2025-12-01,0.004,56.4,14.0,0.5604,0.6662
7748,2025-12-01,-0.024200000000000003,56.4,14.1,0.67305,0.7555000000000001
7749,2025-12-01,0.0434,56.4,14.2,0.6141500000000001,0.7391000000000001
7750,2025-12-01,-0.0037,56.4,14.3,0.62865,0.7328
7751,2025-12-01,0.0517,56.4,14.4,0.60305,0.762
7752,2025-12-01,0.11410000000000001,56.4,14.5,0.41965,0.7202000000000001
7753,2025-12-01,0.0629,56.4,14.6,0.65505,0.7829
7754,2025-12-01,0.0553,56.4,14.7,0.6393,0.7952
7755,2025-12-01,0.0195,56.4,14.8,0.7081000000000001,0.8051
7756,2025-12-01,-0.018000000000000002,56.4,14.9,0.45565,0.6843
7757,2025-12-01,0.046900000000000004,56.4,15.0,0.61095,0.7165
7758,2025-12-01,0.0867,56.4,15.1,0.6043000000000001,0.7337
7759,2025-12-01,0.0074,56.4,15.2,0.61085,0.7215
7760,2025-12-01,0.0263,56.4,15.3,0.56935,0.6974
7761,2025-12-01,0.06960000000000001,56.4,15.4,0.5901500000000001,0.6638000000000001
7762,2025-12-01,0.047,56.4,15.5,0.5840000000000001,0.7288
7763,2025-12-01,0.0285,56.4,15.6,0.5884,0.7355
7764,2025-12-01,0.0117,56.4,15.7,0.5781000000000001,0.7355
7765,2025-12-01,0.1487,56.4,15.8,0.43975000000000003,0.6811
7766,2025-12-01,0.10790000000000001,56.4,15.9,0.5638000000000001,0.6971
7767,2025-12-01,0.061500000000000006,56.4,16.0,0.5514,0.7022
