row_id,Month,NDVI,Lat,Lon,NDVI_lag1,NDVI_lag2
7022,2026-01-01,0.45027500000000004,58.0,12.5,0.248,0.6525500000000001
7023,2026-01-01,0.386425,58.0,12.6,0.0543,0.71855
7024,2026-01-01,0.2398,58.0,12.7,0.0303,0.44930000000000003
7025,2026-01-01,0.23525000000000001,58.0,12.8,0.043300000000000005,0.4272
7026,2026-01-01,0.30895,58.0,12.9,-0.10890000000000001,0.7268
7027,2026-01-01,0.25895,58.0,13.0,0.028800000000000003,0.48910000000000003
7028,2026-01-01,0.28205,58.0,13.1,0.0234,0.5407000000000001
7029,2026-01-01,0.2788,58.0,13.2,0.012,0.5456
7030,2026-01-01,0.22885000000000003,58.0,13.3,0.0437,0.41400000000000003
7031,2026-01-01,0.179025,58.0,13.4,0.061700000000000005,0.29635
7032,2026-01-01,0.2205,58.0,13.5,-0.007,0.448
7033,2026-01-01,0.2149,58.0,13.6,0.0021000000000000003,0.4277
7034,2026-01-01,0.25395,58.0,13.7,-0.0137,0.5216000000000001
7035,2026-01-01,0.26685,58.0,13.8,-0.0016,0.5353
7036,2026-01-01,0.35337500000000005,58.0,13.9,0.0108,0.6959500000000001
7037,2026-01-01,0.329325,58.0,14.0,0.018600000000000002,0.64005
7038,2026-01-01,0.3676,58.0,14.1,0.076,0.6592
7039,2026-01-01,-0.0463,58.0,14.2,-0.027600000000000003,-0.065
7040,2026-01-01,0.26745,58.0,14.3,-0.0063,0.5412
7041,2026-01-01,-0.0546,58.0,14.4,-0.0485,-0.060700000000000004
7042,2026-01-01,0.299825,58.0,14.5,0.0247,0.5749500000000001
7043,2026-01-01,0.30162500000000003,58.0,14.6,0.054900000000000004,0.54835
7044,2026-01-01,0.308325,58.0,14.7,-0.0198,0.6364500000000001
7045,2026-01-01,0.2846,58.0,14.8,-0.044500000000000005,0.6137
7046,2026-01-01,0.31352500000000005,58.0,14.9,0.0057,0.6213500000000001
7047,2026-01-01,0.357475,58.0,15.0,0.0721,0.64285
7048,2026-01-01,0.42362500000000003,58.0,15.1,0.1956,0.6516500000000001
7049,2026-01-01,0.04225,58.0,15.2,0.0179,0.0666
7050,2026-01-01,0.345325,58.0,15.3,0.0524,0.63825
7051,2026-01-01,0.397625,58.0,15.4,0.1454,0.64985
7052,2026-01-01,0.308925,58.0,15.5,0.0441,0.57375
7053,2026-01-01,0.397575,58.0,15.6,0.08650000000000001,0.70865
7054,2026-01-01,0.346575,58.0,15.7,0.0344,0.6587500000000001
7055,2026-01-01,0.019675,58.0,15.8,0.015600000000000001,0.02375
7056,2026-01-01,0.353975,58.0,15.9,0.0468,0.66115
7057,2026-01-01,0.24067500000000003,58.0,16.0,0.07740000000000001,0.40395000000000003
7058,2026-01-01,0.37425,58.0,16.1,0.1029,0.6456000000000001
7059,2026-01-01,0.28615,58.0,16.2,0.0051,0.5672
7060,2026-01-01,0.38195,58.0,16.3,0.1789,0.5850000000000001
7061,2026-01-01,0.46092500000000003,58.0,16.4,0.2919,0.62995
7062,2026-01-01,0.215775,58.0,16.5,-0.013900000000000001,0.44545
7063,2026-01-01,0.31820000000000004,58.0,16.6,0.19990000000000002,0.4365
6960,2026-01-01,0.37192500000000006,58.1,11.5,0.29810000000000003,0.44575000000000004
6964,2026-01-01,0.32752500000000007,58.1,11.9,-0.049800000000000004,0.7048500000000001
6965,2026-01-01,0.4922,58.1,12.0,0.2881,0.6963
6966,2026-01-01,0.2012,58.1,12.1,-0.17200000000000001,0.5744
6967,2026-01-01,0.3744,58.1,12.2,0.0625,0.6863
6968,2026-01-01,0.358875,58.1,12.3,-0.0129,0.73065
6969,2026-01-01,0.40080000000000005,58.1,12.4,0.0776,0.7240000000000001
6970,2026-01-01,0.43750000000000006,58.1,12.5,0.30920000000000003,0.5658000000000001
6971,2026-01-01,0.35102500000000003,58.1,12.6,0.1369,0.56515
6972,2026-01-01,0.38260000000000005,58.1,12.7,0.0834,0.6818000000000001
6973,2026-01-01,0.289275,58.1,12.8,0.0246,0.55395
6974,2026-01-01,0.30945,58.1,12.9,0.0219,0.597
6975,2026-01-01,0.3612,58.1,13.0,0.036500000000000005,0.6859000000000001
6976,2026-01-01,0.617,58.1,13.1,0.026350000000000002,0.617
6977,2026-01-01,0.29652500000000004,58.1,13.2,0.042100000000000005,0.55095
6978,2026-01-01,0.2226,58.1,13.3,-0.0094,0.4546
6979,2026-01-01,0.29805,58.1,13.4,0.0015,0.5946
6980,2026-01-01,0.199575,58.1,13.5,-0.0302,0.42935
6981,2026-01-01,0.296625,58.1,13.6,0.029400000000000003,0.5638500000000001
6982,2026-01-01,0.187425,58.1,13.7,0.0182,0.35665
6983,2026-01-01,0.15715,58.1,13.8,0.044500000000000005,0.26980000000000004
6984,2026-01-01,0.2655,58.1,13.9,-0.0041,0.5351
6985,2026-01-01,0.23512500000000003,58.1,14.0,-0.0026000000000000003,0.47285000000000005
6986,2026-01-01,0.312925,58.1,14.1,0.09050000000000001,0.53535
6987,2026-01-01,0.37310000000000004,58.1,14.2,0.2096,0.5366000000000001
6988,2026-01-01,-0.028700000000000003,58.1,14.3,-0.002,-0.055400000000000005
6989,2026-01-01,0.306375,58.1,14.4,-0.0241,0.63685
6990,2026-01-01,-0.057375,58.1,14.5,-0.033100000000000004,-0.08165
6991,2026-01-01,0.31212500000000004,58.1,14.6,-0.0055000000000000005,0.62975
6992,2026-01-01,0.22487500000000002,58.1,14.7,-0.0444,0.49415000000000003
6993,2026-01-01,0.279625,58.1,14.8,-0.038400000000000004,0.59765
6994,2026-01-01,0.32887500000000003,58.1,14.9,0.020800000000000003,0.63695
6995,2026-01-01,0.160175,58.1,15.0,-0.0538,0.37415000000000004
6996,2026-01-01,0.35097500000000004,58.1,15.1,0.04,0.66195
6997,2026-01-01,0.34850000000000003,58.1,15.2,0.033800000000000004,0.6632
6998,2026-01-01,0.34485,58.1,15.3,0.018500000000000003,0.6712
6999,2026-01-01,0.343125,58.1,15.4,0.0419,0.64435
7000,2026-01-01,0.3676,58.1,15.5,0.0548,0.6804
7001,2026-01-01,0.32775,58.1,15.6,0.10600000000000001,0.5495
7002,2026-01-01,0.19807500000000003,58.1,15.7,0.06380000000000001,0.33235000000000003
7003,2026-01-01,0.303475,58.1,15.8,0.0727,0.53425
7004,2026-01-01,0.35587500000000005,58.1,15.9,-0.0022,0.7139500000000001
7005,2026-01-01,0.45715000000000006,58.1,16.0,0.1902,0.7241000000000001
7006,2026-01-01,0.32080000000000003,58.1,16.1,0.1978,0.44380000000000003
7007,2026-01-01,0.41605000000000003,58.1,16.2,0.2902,0.5419
7008,2026-01-01,0.350175,58.1,16.3,0.20750000000000002,0.49285
7009,2026-01-01,0.36375,58.1,16.4,0.16390000000000002,0.5636
7010,2026-01-01,0.339475,58.1,16.5,0.1441,0.53485
7011,2026-01-01,0.3172,58.1,16.6,0.027600000000000003,0.6068
6907,2026-01-01,0.259125,58.2,11.5,-0.0402,0.55845
6908,2026-01-01,0.498825,58.2,11.6,0.47940000000000005,0.51825
6909,2026-01-01,0.5918000000000001,58.2,11.7,0.559,0.6246
6910,2026-01-01,0.49140000000000006,58.2,11.8,0.33330000000000004,0.6495000000000001
6911,2026-01-01,0.292225,58.2,11.9,0.32130000000000003,0.26315
6912,2026-01-01,0.692375,58.2,12.0,0.7571,0.62765
6913,2026-01-01,0.76995,58.2,12.1,0.9154,0.6245
6914,2026-01-01,0.155975,58.2,12.2,-0.1557,0.46765
6915,2026-01-01,0.32045,58.2,12.3,0.1278,0.5131
6916,2026-01-01,0.47940000000000005,58.2,12.4,0.24070000000000003,0.7181000000000001
6917,2026-01-01,0.367325,58.2,12.5,0.1037,0.63095
6918,2026-01-01,0.38625000000000004,58.2,12.6,0.1058,0.6667000000000001
6919,2026-01-01,0.228875,58.2,12.7,0.048600000000000004,0.40915
6920,2026-01-01,0.22305,58.2,12.8,0.1013,0.3448
6921,2026-01-01,0.369275,58.2,12.9,0.2272,0.51135
6922,2026-01-01,0.30412500000000003,58.2,13.0,0.0017000000000000001,0.60655
6923,2026-01-01,0.22180000000000002,58.2,13.1,0.0623,0.38130000000000003
6924,2026-01-01,0.26580000000000004,58.2,13.2,0.004,0.5276000000000001
6925,2026-01-01,0.2605,58.2,13.3,0.0018000000000000002,0.5192
6926,2026-01-01,0.33555,58.2,13.4,0.0047,0.6664
6927,2026-01-01,0.19490000000000002,58.2,13.5,0.0316,0.3582
6928,2026-01-01,0.24235,58.2,13.6,0.0436,0.44110000000000005
6929,2026-01-01,0.209625,58.2,13.7,0.0221,0.39715
6930,2026-01-01,0.21115,58.2,13.8,0.0193,0.403
6931,2026-01-01,0.38370000000000004,58.2,13.9,0.0309,0.7365
6932,2026-01-01,0.27175,58.2,14.0,-0.0621,0.6056
6933,2026-01-01,0.27955,58.2,14.1,0.0016,0.5575
6934,2026-01-01,0.29512499999999997,58.2,14.2,0.0286,0.56165
6935,2026-01-01,-0.01815,58.2,14.3,0.030000000000000002,-0.0663
6936,2026-01-01,-0.08515,58.2,14.4,-0.07350000000000001,-0.09680000000000001
6937,2026-01-01,0.02135,58.2,14.5,0.046900000000000004,-0.004200000000000001
6938,2026-01-01,0.21427500000000002,58.2,14.6,-0.0541,0.48265
6939,2026-01-01,0.315775,58.2,14.7,-0.07830000000000001,0.70985
6940,2026-01-01,0.291775,58.2,14.8,-0.15430000000000002,0.73785
6941,2026-01-01,0.36525,58.2,14.9,0.0346,0.6959000000000001
6942,2026-01-01,0.340775,58.2,15.0,0.1492,0.53235
6943,2026-01-01,0.324925,58.2,15.1,0.038700000000000005,0.6111500000000001
6944,2026-01-01,0.37877500000000003,58.2,15.2,0.1542,0.60335
6945,2026-01-01,0.366525,58.2,15.3,0.07680000000000001,0.65625
6946,2026-01-01,0.386725,58.2,15.4,0.1082,0.66525
6947,2026-01-01,0.22290000000000001,58.2,15.5,0.047400000000000005,0.39840000000000003
6948,2026-01-01,0.355025,58.2,15.6,0.018600000000000002,0.69145
6949,2026-01-01,0.28227500000000005,58.2,15.7,0.0796,0.48495000000000005
6950,2026-01-01,0.370925,58.2,15.8,0.0704,0.67145
6951,2026-01-01,0.4215,58.2,15.9,0.31470000000000004,0.5283
6952,2026-01-01,0.19195,58.2,16.0,0.0574,0.3265
6953,2026-01-01,0.386,58.2,16.1,0.2025,0.5695
6954,2026-01-01,0.235625,58.2,16.2,0.1109,0.36035
6955,2026-01-01,0.33130000000000004,58.2,16.3,0.1305,0.5321
6956,2026-01-01,0.5930500000000001,58.2,16.4,0.12683333333333335,0.5930500000000001
6957,2026-01-01,0.27205,58.2,16.5,0.07250000000000001,0.4716
6958,2026-01-01,0.2194,58.2,16.6,0.0373,0.4015
6959,2026-01-01,0.389625,58.2,16.7,0.13490000000000002,0.64435
6853,2026-01-01,0.221,58.3,11.5,0.38210000000000005,0.221
6854,2026-01-01,0.5211250000000001,58.3,11.6,0.5761000000000001,0.46615
6855,2026-01-01,0.2807,58.3,11.7,0.5959000000000001,0.2807
6856,2026-01-01,0.0216,58.3,11.8,0.43946666666666667,0.0216
6857,2026-01-01,0.48009999999999997,58.3,11.9,0.4096,0.5506
6858,2026-01-01,0.504425,58.3,12.0,0.36360000000000003,0.64525
6859,2026-01-01,0.37272500000000003,58.3,12.1,0.031,0.71445
6860,2026-01-01,0.27465,58.3,12.2,-0.06670000000000001,0.616
6861,2026-01-01,0.24470000000000003,58.3,12.3,-0.1198,0.6092000000000001
6862,2026-01-01,0.21202500000000002,58.3,12.4,0.0257,0.39835000000000004
6863,2026-01-01,0.36125,58.3,12.5,0.1081,0.6144000000000001
6864,2026-01-01,0.397425,58.3,12.6,0.0951,0.69975
6865,2026-01-01,0.34980000000000006,58.3,12.7,0.0511,0.6485000000000001
6866,2026-01-01,0.26065000000000005,58.3,12.8,0.059000000000000004,0.46230000000000004
6867,2026-01-01,0.2748,58.3,12.9,0.0414,0.5082
6868,2026-01-01,0.22305,58.3,13.0,-0.0371,0.4832
6869,2026-01-01,0.1967,58.3,13.1,0.012400000000000001,0.381
6870,2026-01-01,0.18545,58.3,13.2,0.0597,0.31120000000000003
6871,2026-01-01,0.2979,58.3,13.3,0.093,0.5028
6872,2026-01-01,0.36775,58.3,13.4,0.0509,0.6846
6873,2026-01-01,0.28897500000000004,58.3,13.5,0.0671,0.51085
6874,2026-01-01,0.244875,58.3,13.6,0.10210000000000001,0.38765
6875,2026-01-01,0.5531,58.3,13.7,0.0767,0.5531
6876,2026-01-01,0.27165000000000006,58.3,13.8,-0.0176,0.5609000000000001
6877,2026-01-01,0.16824999999999998,58.3,13.9,-0.0285,0.365
6878,2026-01-01,0.221725,58.3,14.0,0.0325,0.41095000000000004
6879,2026-01-01,0.2549,58.3,14.1,0.053000000000000005,0.45680000000000004
6880,2026-01-01,0.32662500000000005,58.3,14.2,0.051000000000000004,0.6022500000000001
6881,2026-01-01,0.01635,58.3,14.3,0.0207,0.012
6882,2026-01-01,-0.11005000000000001,58.3,14.4,-0.0834,-0.13670000000000002
6883,2026-01-01,-0.0408,58.3,14.5,-0.0308,-0.050800000000000005
6884,2026-01-01,-0.0637,58.3,14.6,-0.0495,-0.0779
6885,2026-01-01,0.28077500000000005,58.3,14.7,0.0228,0.5387500000000001
6886,2026-01-01,0.255925,58.3,14.8,0.0893,0.42255000000000004
6887,2026-01-01,0.29262499999999997,58.3,14.9,0.0649,0.52035
6888,2026-01-01,0.26645,58.3,15.0,0.0671,0.46580000000000005
6889,2026-01-01,0.33625000000000005,58.3,15.1,0.08610000000000001,0.5864
6890,2026-01-01,0.20975,58.3,15.2,0.0531,0.3664
6891,2026-01-01,0.2101,58.3,15.3,0.026600000000000002,0.3936
6892,2026-01-01,0.15587499999999999,58.3,15.4,-0.025500000000000002,0.33725
6893,2026-01-01,0.2719,58.3,15.5,0.0437,0.5001
6894,2026-01-01,0.368725,58.3,15.6,0.18460000000000001,0.5528500000000001
6895,2026-01-01,0.375075,58.3,15.7,0.1704,0.57975
6896,2026-01-01,0.37315000000000004,58.3,15.8,0.1903,0.556
6897,2026-01-01,0.3481,58.3,15.9,0.11710000000000001,0.5791000000000001
6898,2026-01-01,0.34197500000000003,58.3,16.0,0.2139,0.47005
6899,2026-01-01,0.34085,58.3,16.1,0.1343,0.5474
6900,2026-01-01,0.36050000000000004,58.3,16.2,0.0855,0.6355000000000001
6901,2026-01-01,0.39790000000000003,58.3,16.3,0.133,0.6628000000000001
6902,2026-01-01,0.326775,58.3,16.4,0.115,0.53855
6903,2026-01-01,0.409175,58.3,16.5,0.1327,0.68565
6904,2026-01-01,0.179375,58.3,16.6,0.0233,0.33545
6905,2026-01-01,0.2948,58.3,16.7,0.12090000000000001,0.4687
6797,2026-01-01,0.47105,58.4,11.3,0.4806,0.4615
6798,2026-01-01,-0.004824999999999999,58.4,11.4,0.043000000000000003,-0.05265
6799,2026-01-01,0.5476000000000001,58.4,11.5,0.5272,0.5680000000000001
6801,2026-01-01,0.6152500000000001,58.4,11.7,0.6157,0.6148
6802,2026-01-01,0.469675,58.4,11.8,0.43220000000000003,0.50715
6803,2026-01-01,0.5909,58.4,11.9,0.4766,0.7052
6804,2026-01-01,0.404275,58.4,12.0,0.2942,0.51435
6805,2026-01-01,0.471175,58.4,12.1,0.4,0.54235
6806,2026-01-01,0.4807,58.4,12.2,0.4506,0.5108
6807,2026-01-01,0.273825,58.4,12.3,0.0327,0.51495
6808,2026-01-01,-0.054150000000000004,58.4,12.4,-0.0475,-0.0608
6809,2026-01-01,0.06375,58.4,12.5,0.0298,0.09770000000000001
6810,2026-01-01,0.02935,58.4,12.6,0.0239,0.034800000000000005
6811,2026-01-01,0.22625000000000003,58.4,12.7,0.0109,0.44160000000000005
6812,2026-01-01,0.29995000000000005,58.4,12.8,0.09620000000000001,0.5037
6813,2026-01-01,0.338825,58.4,12.9,0.0777,0.59995
6814,2026-01-01,0.28965,58.4,13.0,0.19590000000000002,0.3834
6815,2026-01-01,0.330075,58.4,13.1,0.2124,0.44775000000000004
6816,2026-01-01,0.235825,58.4,13.2,0.07930000000000001,0.39235000000000003
6817,2026-01-01,0.34237500000000004,58.4,13.3,0.09870000000000001,0.5860500000000001
6818,2026-01-01,0.3271,58.4,13.4,0.19310000000000002,0.4611
6819,2026-01-01,0.287175,58.4,13.5,0.0804,0.49395
6820,2026-01-01,0.21830000000000002,58.4,13.6,0.0517,0.3849
6821,2026-01-01,0.31517500000000004,58.4,13.7,0.0763,0.55405
6822,2026-01-01,0.2764,58.4,13.8,0.0911,0.4617
6823,2026-01-01,0.13185000000000002,58.4,13.9,0.007,0.25670000000000004
6824,2026-01-01,0.144375,58.4,14.0,0.0415,0.24725000000000003
6825,2026-01-01,0.2377,58.4,14.1,0.11040000000000001,0.365
6826,2026-01-01,0.3277,58.4,14.2,0.08900000000000001,0.5664
6827,2026-01-01,0.151975,58.4,14.3,-0.0489,0.35285
6828,2026-01-01,0.1403,58.4,14.4,-0.0286,0.30920000000000003
6829,2026-01-01,-0.1023,58.4,14.5,-0.0342625,-0.1023
6830,2026-01-01,-0.06915,58.4,14.6,-0.013300000000000001,-0.125
6831,2026-01-01,-0.024300000000000002,58.4,14.7,-0.0362,-0.012400000000000001
6832,2026-01-01,0.146925,58.4,14.8,0.0358,0.25805
6833,2026-01-01,0.13615000000000002,58.4,14.9,0.045700000000000005,0.22660000000000002
6834,2026-01-01,0.312,58.4,15.0,0.0414,0.5826
6835,2026-01-01,0.1948,58.4,15.1,0.0148,0.3748
6836,2026-01-01,0.42642500000000005,58.4,15.2,0.2594,0.59345
6837,2026-01-01,0.28615,58.4,15.3,0.0541,0.5182
6838,2026-01-01,0.366325,58.4,15.4,0.2913,0.44135
6839,2026-01-01,0.29725,58.4,15.5,0.1343,0.4602
6840,2026-01-01,0.197,58.4,15.6,0.1258,0.2682
6841,2026-01-01,0.191175,58.4,15.7,0.059000000000000004,0.32335
6842,2026-01-01,0.354575,58.4,15.8,0.1405,0.56865
6843,2026-01-01,0.517675,58.4,15.9,0.4777,0.55765
6844,2026-01-01,0.4685750000000001,58.4,16.0,0.35600000000000004,0.58115
6845,2026-01-01,0.30147500000000005,58.4,16.1,0.0651,0.53785
6846,2026-01-01,0.318925,58.4,16.2,0.079,0.5588500000000001
6847,2026-01-01,0.31995,58.4,16.3,0.0738,0.5661
6848,2026-01-01,0.2977,58.4,16.4,0.032600000000000004,0.5628000000000001
6849,2026-01-01,0.3432,58.4,16.5,0.0786,0.6078
6850,2026-01-01,0.38022500000000004,58.4,16.6,0.0682,0.69225
6851,2026-01-01,0.3645,58.4,16.7,0.09190000000000001,0.3645
6742,2026-01-01,0.238375,58.5,11.3,0.2947,0.18205000000000002
6743,2026-01-01,0.563675,58.5,11.4,0.5795,0.5478500000000001
6744,2026-01-01,0.526425,58.5,11.5,0.4823,0.57055
6745,2026-01-01,0.19555,58.5,11.6,-0.0383,0.4294
6746,2026-01-01,0.35597500000000004,58.5,11.7,0.18610000000000002,0.52585
6747,2026-01-01,0.6428750000000001,58.5,11.8,0.5686,0.7171500000000001
6748,2026-01-01,0.5679000000000001,58.5,11.9,0.5291,0.6067
6749,2026-01-01,0.646225,58.5,12.0,0.5016,0.79085
6750,2026-01-01,0.5796749999999999,58.5,12.1,0.5093,0.65005
6751,2026-01-01,0.44730000000000003,58.5,12.2,0.3245,0.5701
6752,2026-01-01,0.5855250000000001,58.5,12.3,0.5633,0.60775
6753,2026-01-01,0.25370000000000004,58.5,12.4,-0.0408,0.5482
6754,2026-01-01,-0.1078,58.5,12.5,-0.191,-0.0246
6755,2026-01-01,-0.0614,58.5,12.6,-0.12190000000000001,-0.0009000000000000001
6756,2026-01-01,-0.007250000000000001,58.5,12.7,-0.0221,0.0076
6757,2026-01-01,-0.025275,58.5,12.8,-0.0273,-0.02325
6758,2026-01-01,0.0131,58.5,12.9,-0.0016,0.027800000000000002
6759,2026-01-01,0.25852500000000006,58.5,13.0,0.008700000000000001,0.5083500000000001
6760,2026-01-01,0.17347500000000002,58.5,13.1,0.0383,0.30865000000000004
6761,2026-01-01,0.16417500000000002,58.5,13.2,0.037700000000000004,0.29065
6762,2026-01-01,0.338975,58.5,13.3,0.1927,0.48525
6763,2026-01-01,0.439025,58.5,13.4,0.3703,0.50775
6764,2026-01-01,0.3244,58.5,13.5,0.1353,0.5135000000000001
6765,2026-01-01,0.257675,58.5,13.6,0.006500000000000001,0.50885
6766,2026-01-01,0.27537500000000004,58.5,13.7,-0.0014,0.55215
6767,2026-01-01,0.213125,58.5,13.8,0.0307,0.39555
6768,2026-01-01,0.15535000000000002,58.5,13.9,-0.011300000000000001,0.322
6769,2026-01-01,0.23807500000000004,58.5,14.0,0.0159,0.46025000000000005
6770,2026-01-01,0.120275,58.5,14.1,-0.0985,0.33905
6771,2026-01-01,0.23249999999999998,58.5,14.2,0.0441,0.4209
6772,2026-01-01,0.29535,58.5,14.3,0.0024000000000000002,0.5883
6773,2026-01-01,0.17272500000000002,58.5,14.4,0.0076,0.33785000000000004
6774,2026-01-01,0.27985000000000004,58.5,14.5,-0.0024000000000000002,0.5621
6775,2026-01-01,-0.0737,58.5,14.6,-0.0737,0.09659375
6776,2026-01-01,-0.088725,58.5,14.7,-0.0917,-0.08575
6777,2026-01-01,-0.058225000000000006,58.5,14.8,-0.013800000000000002,-0.10265
6778,2026-01-01,0.03585,58.5,14.9,0.0,0.0717
6779,2026-01-01,0.312325,58.5,15.0,-0.0279,0.6525500000000001
6780,2026-01-01,0.15910000000000002,58.5,15.1,0.0165,0.3017
6781,2026-01-01,0.172875,58.5,15.2,0.0868,0.25895
6782,2026-01-01,0.405625,58.5,15.3,0.21960000000000002,0.59165
6783,2026-01-01,0.2906,58.5,15.4,0.1216,0.4596
6784,2026-01-01,0.2183,58.5,15.5,0.06420000000000001,0.3724
6785,2026-01-01,-0.0733,58.5,15.6,-0.0733,0.40527500000000005
6786,2026-01-01,0.07025,58.5,15.7,-0.0012000000000000001,0.14170000000000002
6787,2026-01-01,0.32315000000000005,58.5,15.8,0.1428,0.5035000000000001
6788,2026-01-01,0.389575,58.5,15.9,0.1218,0.65735
6789,2026-01-01,0.289075,58.5,16.0,0.1029,0.47525
6790,2026-01-01,0.26445,58.5,16.1,0.0721,0.45680000000000004
6791,2026-01-01,0.23110000000000003,58.5,16.2,0.0456,0.4166
6792,2026-01-01,0.231025,58.5,16.3,0.0609,0.40115
6793,2026-01-01,0.210225,58.5,16.4,0.028800000000000003,0.39165
6794,2026-01-01,0.229725,58.5,16.5,0.0592,0.40025
6795,2026-01-01,0.28545,58.5,16.6,0.06380000000000001,0.5071
6796,2026-01-01,0.2853,58.5,16.7,0.0629,0.5077
6686,2026-01-01,0.22455,58.6,11.3,0.3201,0.129
6687,2026-01-01,0.3929,58.6,11.4,0.24600000000000002,0.5398000000000001
6688,2026-01-01,0.5097750000000001,58.6,11.5,0.5036,0.51595
6689,2026-01-01,0.5312000000000001,58.6,11.6,0.5668000000000001,0.49560000000000004
6690,2026-01-01,0.47527500000000006,58.6,11.7,0.44420000000000004,0.5063500000000001
6691,2026-01-01,0.6077,58.6,11.8,0.6865,0.5289
6692,2026-01-01,0.5946,58.6,11.9,0.5773,0.6119
6693,2026-01-01,0.3628,58.6,12.0,0.33390000000000003,0.3917
6694,2026-01-01,0.31285,58.6,12.1,0.057,0.5687
6695,2026-01-01,0.394,58.6,12.2,0.0695,0.7185
6696,2026-01-01,0.228075,58.6,12.3,0.0162,0.43995
6697,2026-01-01,0.066575,58.6,12.4,-0.11660000000000001,0.24975
6698,2026-01-01,0.33587500000000003,58.6,12.5,0.25370000000000004,0.41805000000000003
6699,2026-01-01,0.2665,58.6,12.6,0.0712,0.46180000000000004
6700,2026-01-01,-0.013649999999999999,58.6,12.7,-0.0167,-0.0106
6701,2026-01-01,0.031049999999999998,58.6,12.8,0.0634,-0.0013000000000000002
6702,2026-01-01,0.0016,58.6,12.9,0.0017000000000000001,0.0015
6703,2026-01-01,0.205425,58.6,13.0,0.0228,0.38805
6704,2026-01-01,0.34217500000000006,58.6,13.1,0.027800000000000002,0.6565500000000001
6705,2026-01-01,-0.0417,58.6,13.2,-0.0103,-0.0731
6706,2026-01-01,-0.07800000000000001,58.6,13.3,0.0119,-0.16790000000000002
6707,2026-01-01,0.34455,58.6,13.4,0.053200000000000004,0.6359
6708,2026-01-01,0.278675,58.6,13.5,0.006200000000000001,0.55115
6709,2026-01-01,0.36555000000000004,58.6,13.6,0.14880000000000002,0.5823
6710,2026-01-01,0.3144,58.6,13.7,0.0281,0.6007
6711,2026-01-01,0.40335000000000004,58.6,13.8,0.038200000000000005,0.7685000000000001
6712,2026-01-01,0.3848,58.6,13.9,0.07490000000000001,0.6947
6713,2026-01-01,0.24552500000000002,58.6,14.0,0.0881,0.40295000000000003
6714,2026-01-01,0.155675,58.6,14.1,0.0286,0.28275
6715,2026-01-01,0.115125,58.6,14.2,0.029500000000000002,0.20075
6716,2026-01-01,0.27094999999999997,58.6,14.3,0.0064,0.5355
6717,2026-01-01,0.36662500000000003,58.6,14.4,0.0079,0.72535
6718,2026-01-01,0.37245,58.6,14.5,0.062400000000000004,0.6825
6719,2026-01-01,-0.0689,58.6,14.6,-0.0541,-0.08370000000000001
6720,2026-01-01,-0.0431,58.6,14.7,-0.0235,-0.0627
6721,2026-01-01,-0.09090000000000001,58.6,14.8,-0.0557,-0.12610000000000002
6722,2026-01-01,0.34704999999999997,58.6,14.9,0.0236,0.6705
6723,2026-01-01,0.11145000000000001,58.6,15.0,-0.0058000000000000005,0.22870000000000001
6724,2026-01-01,0.21855000000000002,58.6,15.1,-0.014700000000000001,0.45180000000000003
6725,2026-01-01,0.3694,58.6,15.2,-0.020200000000000003,0.759
6726,2026-01-01,0.211325,58.6,15.3,-0.023,0.44565000000000005
6727,2026-01-01,0.29642500000000005,58.6,15.4,0.0632,0.5296500000000001
6728,2026-01-01,0.349275,58.6,15.5,0.0256,0.67295
6729,2026-01-01,0.252925,58.6,15.6,0.0341,0.47175
6730,2026-01-01,0.34022500000000006,58.6,15.7,0.14880000000000002,0.5316500000000001
6731,2026-01-01,0.22512500000000002,58.6,15.8,-0.028300000000000002,0.47855000000000003
6732,2026-01-01,-0.08310000000000001,58.6,15.9,-0.026600000000000002,-0.1396
6733,2026-01-01,0.092975,58.6,16.0,-0.0015,0.18745
6734,2026-01-01,0.32165,58.6,16.1,-0.049100000000000005,0.6924
6735,2026-01-01,0.16645000000000001,58.6,16.2,0.0555,0.27740000000000004
6736,2026-01-01,0.43242500000000006,58.6,16.3,0.3634,0.5014500000000001
6738,2026-01-01,0.273975,58.6,16.5,0.038400000000000004,0.5095500000000001
6739,2026-01-01,0.27525,58.6,16.6,0.0613,0.4892
6740,2026-01-01,0.17947500000000002,58.6,16.7,0.030100000000000002,0.32885000000000003
6741,2026-01-01,0.026600000000000002,58.6,16.8,0.07815,0.026600000000000002
6629,2026-01-01,0.6459,58.7,11.3,0.6295000000000001,0.6623
6630,2026-01-01,0.48515,58.7,11.4,0.5269,0.4434
6631,2026-01-01,0.50285,58.7,11.5,0.5338,0.47190000000000004
6632,2026-01-01,0.5456000000000001,58.7,11.6,0.6586000000000001,0.43260000000000004
6633,2026-01-01,0.603925,58.7,11.7,0.6234000000000001,0.58445
6634,2026-01-01,0.5728,58.7,11.8,0.5958,0.5498000000000001
6635,2026-01-01,0.57185,58.7,11.9,0.6186,0.5251
6636,2026-01-01,0.3491,58.7,12.0,0.2823,0.41590000000000005
6637,2026-01-01,0.27092499999999997,58.7,12.1,0.2837,0.25815
6638,2026-01-01,0.32785000000000003,58.7,12.2,0.0966,0.5591
6639,2026-01-01,0.36405,58.7,12.3,0.1976,0.5305
6640,2026-01-01,0.3736,58.7,12.4,0.1766,0.5706
