row_id,Lat,Lon,Date,Kommun,Lan,Quantity,Pressence
2099,60.62750323351208,15.780319916485054,2019-05-25 00:00:00,Falun,Dalarna,1,1
2100,57.9685651527992,16.562156179310435,2019-05-31 00:00:00,Västervik,Kalmar,100,1
2101,64.02097901305804,20.6140608908159,2019-06-06 00:00:00,Umeå,Västerbotten,1,1
2102,59.08477202286306,16.423751375323675,2019-04-20 00:00:00,Katrineholm,Södermanland,20,1
2103,60.28814150994732,17.84533479958874,2019-04-13 00:00:00,Östhammar,Uppsala,1,1
2104,57.15254857214164,15.314452856060088,2019-04-25 00:00:00,Uppvidinge,Kronoberg,1,1
2105,57.934833228222914,15.721607841907389,2019-05-31 00:00:00,Kinda,Östergötland,6,1
2106,59.36588708669232,16.42515767718173,2019-06-19 00:00:00,Eskilstuna,Södermanland,50000,1
2107,58.8154502624101,16.109760904941293,2019-06-22 00:00:00,Norrköping,Östergötland,3,1
2108,59.36588708669232,16.42515767718173,2019-06-19 00:00:00,Eskilstuna,Södermanland,35,1
2109,58.80837018483056,16.767219490356453,2019-06-19 00:00:00,Nyköping,Södermanland,10,1
2110,57.83260762584274,13.057800406741118,2019-06-27 00:00:00,Borås,Västra Götaland,1,1
2111,58.95770954673558,16.295385709061158,2019-07-07 00:00:00,Katrineholm,Södermanland,1000,1
2112,59.28146482169736,18.773292297535825,2019-06-09 00:00:00,Värmdö,Stockholm,1,1
2113,59.06524203400104,16.61557450147884,2019-07-16 00:00:00,Flen,Södermanland,1,1
2114,59.15376227142599,17.089833535583786,2019-07-21 00:00:00,Gnesta,Södermanland,1,1
2115,59.558791908368526,15.018193004287776,2019-07-22 00:00:00,Nora,Örebro,20,1
2116,59.54393248898963,18.13897807977637,2019-07-31 00:00:00,Vallentuna,Stockholm,1,1
2117,59.76074936057585,18.21653006217756,2019-08-01 00:00:00,Norrtälje,Stockholm,3,1
2118,58.37264957469636,15.673003286556673,2019-08-02 00:00:00,Linköping,Östergötland,1,1
2119,57.49651430122883,16.04019902983344,2019-08-04 00:00:00,Hultsfred,Kalmar,200,1
2120,59.963659747042044,17.721066727321983,2019-08-04 00:00:00,Uppsala,Uppsala,10,1
2121,59.112698071535505,16.949544790626362,2019-08-07 00:00:00,Gnesta,Södermanland,1,1
2122,58.68492976906933,17.014841603264976,2019-08-13 00:00:00,Oxelösund,Södermanland,1,1
2123,58.68544487132869,17.01830812426438,2019-08-13 00:00:00,Oxelösund,Södermanland,1,1
2124,67.89122975320858,20.741564278870477,2019-07-07 00:00:00,Kiruna,Norrbotten,2,1
2125,58.746855950133195,17.463019497544455,2019-09-01 00:00:00,Nyköping,Södermanland,1,1
2126,58.689876350346715,17.03105131899007,2019-08-28 00:00:00,Oxelösund,Södermanland,1,1
2127,58.807449472945756,16.537928508658176,2019-09-04 00:00:00,Katrineholm,Södermanland,1,1
2128,59.533723868749924,15.082562622893992,2019-09-11 00:00:00,Nora,Örebro,1,1
2129,56.89683557620465,15.869406734498412,2018-07-17 12:00:00,Nybro,Kalmar,1,1
2130,58.826534175963964,16.32279409492473,2019-09-14 00:00:00,Katrineholm,Södermanland,1000,1
2131,56.092479564255115,12.719621701398829,2019-06-18 00:00:00,Helsingborg,Skåne,1,1
2132,59.48212757697187,17.76703972277599,2019-09-21 00:00:00,Upplands-Bro,Stockholm,1,1
2133,59.92761669230278,15.652565378853605,2019-09-26 00:00:00,Skinnskatteberg,Västmanland,1,1
2134,59.08477202286306,16.423751375323675,2019-04-20 00:00:00,Katrineholm,Södermanland,4,1
2135,58.69047638252255,17.039678123620494,2019-09-29 00:00:00,Oxelösund,Södermanland,1,1
2136,59.81773700873181,17.66592429421895,2019-10-10 00:00:00,Uppsala,Uppsala,1,1
2137,58.682013972025864,17.02887894268058,2019-10-16 00:00:00,Oxelösund,Södermanland,1,1
2138,58.996358391544746,16.142578582466992,2019-10-21 00:00:00,Katrineholm,Södermanland,1,1
2139,59.81803239298096,17.66535243580198,2019-10-14 00:00:00,Uppsala,Uppsala,1,1
2140,60.92798548413875,15.52931098216822,2019-09-19 00:00:00,Rättvik,Dalarna,1,1
2141,58.01254432138663,14.578241201553084,2019-08-01 00:00:00,Jönköping,Jönköping,1,1
2142,58.68993367267269,17.039158821888034,2019-10-28 00:00:00,Oxelösund,Södermanland,1,1
2143,59.31229965161968,18.146641937830136,2019-05-31 00:00:00,Nacka,Stockholm,1,1
2144,56.83712130902502,15.749396862992853,2019-09-26 00:00:00,Nybro,Kalmar,1,1
2145,64.26501619380552,20.185633820630503,2019-08-15 12:00:00,Umeå,Västerbotten,1,1
2146,61.94731034072377,15.326022369373906,2019-06-03 12:00:00,Ljusdal,Gävleborg,1,1
2147,59.25250772565261,14.417676508064448,2020-01-03 00:00:00,Degerfors,Örebro,1,1
2148,56.77775093365989,15.884811666097729,2020-01-06 00:00:00,Nybro,Kalmar,2,1
2149,58.89637380257623,16.312525203171965,2020-01-21 00:00:00,Katrineholm,Södermanland,1,1
2150,57.75584422250659,15.597579127158602,2020-01-20 00:00:00,Vimmerby,Kalmar,1,1
2151,58.95687248041504,16.31914595592386,2020-01-24 00:00:00,Katrineholm,Södermanland,1,1
2152,59.1216520127646,16.756507248282812,2020-01-25 00:00:00,Flen,Södermanland,5,1
2153,55.56484229485333,13.14374172373215,2020-01-13 00:00:00,Malmö,Skåne,1,1
2154,58.56166675609532,12.170528411715274,2020-02-04 00:00:00,Vänersborg,Västra Götaland,1,1
2155,62.93406246286624,17.20074069383585,2019-06-27 00:00:00,Sollefteå,Västernorrland,1,1
2156,62.965983048764414,17.117034794309813,2019-06-27 00:00:00,Sollefteå,Västernorrland,1,1
2157,57.44332290808618,18.795056412216262,2020-02-16 00:00:00,Gotland,Gotland,30,1
2158,59.00496965681753,16.177900281003847,2020-02-17 00:00:00,Katrineholm,Södermanland,1,1
2159,59.3305945652907,15.981953075971045,2020-03-07 00:00:00,Eskilstuna,Södermanland,1,1
2160,56.7105567190166,15.971701307077527,2020-03-06 00:00:00,Nybro,Kalmar,1,1
2161,59.339763350683064,15.100557486785027,2020-03-14 00:00:00,Örebro,Örebro,10,1
2162,58.83230052362323,17.273762918238877,2020-03-14 00:00:00,Nyköping,Södermanland,1,1
2163,58.98022446476974,16.382650035177708,2020-03-20 00:00:00,Katrineholm,Södermanland,1,1
2164,64.2152567447377,19.710165347446956,2018-06-05 00:00:00,Vindeln,Västerbotten,1,1
2165,63.731132495128186,20.297043655942527,2020-03-26 00:00:00,Umeå,Västerbotten,1,1
2166,58.16003117802845,16.269869217308567,2020-03-29 00:00:00,Åtvidaberg,Östergötland,1,1
2167,57.985652872516006,12.260373387161117,2018-07-14 00:00:00,Ale,Västra Götaland,1,1
2168,64.1232382345496,20.04175968142202,2020-04-04 00:00:00,Umeå,Västerbotten,1,1
2169,59.34422562160226,12.583723449176386,2020-04-06 00:00:00,Säffle,Värmland,1,1
2170,57.68354909375961,14.35169068719819,2020-04-02 00:00:00,Jönköping,Jönköping,2,1
2171,59.82858735432278,16.203972005758796,2020-04-08 00:00:00,Surahammar,Västmanland,1,1
2172,59.00843658634929,17.071538432582454,2020-04-13 00:00:00,Nyköping,Södermanland,1,1
2173,59.05377085234605,14.02680804822946,2020-04-14 00:00:00,Kristinehamn,Värmland,1,1
2174,59.311226840573426,15.029704974526298,2020-04-16 00:00:00,Örebro,Örebro,10,1
2175,58.51947950982581,15.997804614392118,2020-04-16 00:00:00,Norrköping,Östergötland,1,1
2176,58.51868637657186,15.993819205775281,2020-04-21 00:00:00,Norrköping,Östergötland,2,1
2177,56.008470402848005,13.05066424753178,2020-04-22 00:00:00,Svalöv,Skåne,1,1
2178,56.460826404829874,15.464260135938266,2020-04-22 00:00:00,Ronneby,Blekinge,1,1
2179,58.51868637657186,15.993819205775281,2020-04-24 00:00:00,Norrköping,Östergötland,6,1
2180,59.55842291521534,15.629314062951359,2020-04-24 00:00:00,Köping,Västmanland,1,1
2181,58.56714704861343,16.118813851766674,2020-04-26 00:00:00,Norrköping,Östergötland,1,1
2182,56.72988477161482,15.911454930932308,2020-04-27 00:00:00,Nybro,Kalmar,100,1
2183,57.38162377989377,18.72786740846121,2020-04-28 00:00:00,Gotland,Gotland,50,1
2184,59.66660325050935,18.3455250521768,2020-04-28 00:00:00,Vallentuna,Stockholm,1,1
2185,59.80805013883002,12.173087323497997,2020-05-01 00:00:00,Eda,Värmland,1,1
2186,57.379289429704734,18.81435944349058,2020-05-03 00:00:00,Gotland,Gotland,2,1
2187,59.13787180669869,16.7344905881143,2020-05-03 00:00:00,Flen,Södermanland,1,1
2188,60.12962116293815,17.810122790444467,2020-05-08 00:00:00,Uppsala,Uppsala,1,1
2189,58.46806434258574,13.655658781758152,2020-04-27 00:00:00,Skara,Västra Götaland,1,1
2190,59.3403843006566,15.100843348678191,2020-05-16 00:00:00,Örebro,Örebro,2,1
2191,63.92879353911902,20.40829918495321,2020-05-19 00:00:00,Umeå,Västerbotten,1,1
2192,58.51868637657186,15.993819205775281,2020-05-20 00:00:00,Norrköping,Östergötland,1,1
2193,59.982030352686806,17.73884380084524,2020-05-20 00:00:00,Uppsala,Uppsala,1,1
2194,59.11702050631619,14.763768044609577,2020-05-21 00:00:00,Lekeberg,Örebro,50,1
2195,59.91559457269523,17.755703120242398,2020-05-21 00:00:00,Uppsala,Uppsala,10,1
2196,59.14029821473077,16.739151104712352,2020-05-21 00:00:00,Flen,Södermanland,1,1
2197,59.8338721512081,17.52103243585306,2020-05-22 00:00:00,Uppsala,Uppsala,3,1
2198,59.95417585158098,17.718174403868765,2020-05-23 00:00:00,Uppsala,Uppsala,3,1
2199,59.98183116624073,17.738957602009705,2020-05-21 00:00:00,Uppsala,Uppsala,10,1
2200,59.7752541913576,17.672106663852542,2020-05-09 00:00:00,Knivsta,Uppsala,1,1
2201,59.799063140152306,17.993263773662814,2020-05-25 00:00:00,Knivsta,Uppsala,1,1
2202,59.79205678419864,16.169235873191386,2020-05-24 00:00:00,Surahammar,Västmanland,1,1
2203,58.92592890546639,16.27880723257002,2020-05-22 00:00:00,Katrineholm,Södermanland,4,1
2204,57.442534472415964,16.637025264089356,2020-05-27 00:00:00,Oskarshamn,Kalmar,1,1
2205,59.66680138475352,12.100022616237629,2020-05-28 00:00:00,Eda,Värmland,1,1
2206,59.499452429263,16.26322906501694,2020-05-29 00:00:00,Västerås,Västmanland,2,1
2207,56.2835606089051,13.36403678535621,2020-05-27 00:00:00,Örkelljunga,Skåne,4,1
2208,64.2268756961336,15.646639264710513,2020-06-13 00:00:00,Strömsund,Jämtland,4,1
2209,64.62830486169842,20.059151392515925,2020-06-16 00:00:00,Skellefteå,Västerbotten,1,1
2210,60.255957438068975,12.777066117748792,2020-05-29 00:00:00,Torsby,Värmland,50,1
2211,59.74351542571546,17.781461619536707,2020-05-30 00:00:00,Knivsta,Uppsala,2,1
2212,58.80023290696251,14.828178007023176,2020-06-16 00:00:00,Askersund,Örebro,1,1
2213,59.744667834946725,18.954058625894767,2020-06-13 00:00:00,Norrtälje,Stockholm,1,1
2214,58.13300137101774,14.11880750864754,2018-08-24 00:00:00,Tidaholm,Västra Götaland,1,1
2215,58.13463626098892,14.118169896707792,2018-08-24 00:00:00,Tidaholm,Västra Götaland,1,1
2216,59.34339327177526,16.468614389939322,2020-06-24 00:00:00,Eskilstuna,Södermanland,1,1
2217,59.0543788019055,15.257455800286047,2020-07-03 00:00:00,Hallsberg,Örebro,1,1
2218,57.10428968386377,16.196397280206853,2020-07-04 00:00:00,Mönsterås,Kalmar,1,1
2219,58.077774186021635,13.944731492179548,2018-08-24 00:00:00,Tidaholm,Västra Götaland,1,1
2220,59.77798052687874,18.71129069927372,2020-04-06 00:00:00,Norrtälje,Stockholm,1,1
2221,59.32800018908225,14.965308665993367,2020-07-20 00:00:00,Örebro,Örebro,1,1
2222,59.24630287553588,15.213577787263011,2020-07-22 00:00:00,Örebro,Örebro,1,1
2223,59.09567787334207,17.69238494330003,2020-07-23 00:00:00,Botkyrka,Stockholm,1,1
2224,59.66970612990118,18.330865106471126,2020-07-18 12:00:00,Vallentuna,Stockholm,1,1
2225,59.996385307964445,17.69549831946725,2020-06-04 00:00:00,Uppsala,Uppsala,20,1
2226,59.78222715689676,17.56217202604387,2019-07-03 12:00:00,Uppsala,Uppsala,1,1
2227,56.50458813822298,15.096860601958609,2019-06-16 00:00:00,Tingsryd,Kronoberg,1,1
2228,56.50458813822298,15.096860601958609,2019-07-19 00:00:00,Tingsryd,Kronoberg,1,1
2229,58.69011134965959,17.030887105998776,2019-10-30 00:00:00,Oxelösund,Södermanland,1,1
2230,59.1216520127646,16.756507248282812,2019-11-02 00:00:00,Flen,Södermanland,5,1
2231,56.01489992414315,13.402084796122052,2020-06-01 00:00:00,Klippan,Skåne,1,1
2232,59.06227737357649,16.57611082506714,2020-06-02 00:00:00,Flen,Södermanland,1000,1
2233,57.30618477401747,14.323164261269786,2019-05-10 12:00:00,Värnamo,Jönköping,6,1
2234,57.30618477401747,14.323164261269786,2019-04-14 00:00:00,Värnamo,Jönköping,2,1
2235,57.30618477401747,14.323164261269786,2019-05-26 12:00:00,Värnamo,Jönköping,22,1
2236,63.7407458506764,18.76671002401379,2019-05-08 12:00:00,Örnsköldsvik,Västernorrland,1,1
2237,63.74041770137531,18.766513548609776,2019-05-08 12:00:00,Örnsköldsvik,Västernorrland,2,1
2238,63.74041770137531,18.766513548609776,2019-06-17 12:00:00,Örnsköldsvik,Västernorrland,1,1
2239,60.460480372719566,17.317699098606894,2020-08-15 00:00:00,Älvkarleby,Uppsala,1,1
2240,59.74547469075642,17.75245546157421,2020-08-24 00:00:00,Knivsta,Uppsala,1,1
2241,56.50458813822298,15.096860601958609,2020-08-09 00:00:00,Tingsryd,Kronoberg,1,1
2242,56.77775093365989,15.884811666097729,2021-01-01 00:00:00,Nybro,Kalmar,25,1
2243,59.07748789909163,17.969498098579976,2021-01-06 00:00:00,Haninge,Stockholm,1,1
2244,62.265600302703646,13.616180108451985,2020-06-05 00:00:00,Härjedalen,Jämtland,1,1
2245,56.2287444421577,15.65367765885287,2020-05-20 00:00:00,Karlskrona,Blekinge,1,1
2246,58.72482684378382,16.990951593419847,2021-01-10 00:00:00,Nyköping,Södermanland,1,1
2247,59.395205112478784,16.991469105789104,2021-01-13 00:00:00,Strängnäs,Södermanland,50,1
2248,64.56621722404182,19.494182052971787,2020-06-17 00:00:00,Vindeln,Västerbotten,1,1
2249,64.55067896136933,19.279942628504298,2020-06-17 00:00:00,Vindeln,Västerbotten,2,1
2250,64.60343585515278,20.028749371800625,2020-06-27 00:00:00,Skellefteå,Västerbotten,1,1
2251,64.55067896136933,19.279942628504298,2020-07-25 12:00:00,Vindeln,Västerbotten,1,1
2252,64.56585188523194,19.494425012482065,2020-09-09 12:00:00,Vindeln,Västerbotten,2,1
2253,66.06257544036379,21.09162472286412,2020-07-16 12:00:00,Boden,Norrbotten,3,1
2254,66.00617897016419,22.294379484396774,2020-07-18 12:00:00,Luleå,Norrbotten,1,1
2255,65.9573440365191,21.547428853994163,2020-07-16 12:00:00,Boden,Norrbotten,1,1
2256,65.95794679471504,21.547432173354263,2020-07-16 12:00:00,Boden,Norrbotten,1,1
2257,63.79711801752307,20.447157388173736,2021-02-17 00:00:00,Umeå,Västerbotten,1,1
2258,63.79623526590389,20.44721526977226,2021-02-17 00:00:00,Umeå,Västerbotten,1,1
2259,63.7944276612913,20.447242777070915,2021-02-17 00:00:00,Umeå,Västerbotten,1,1
2260,59.555360780795596,18.201777838218376,2021-02-23 00:00:00,Vallentuna,Stockholm,20,1
2261,59.17824290031165,14.57260178301817,2018-06-02 12:00:00,Lekeberg,Örebro,2,1
2262,59.13290938089974,14.470489514086392,2018-07-08 12:00:00,Degerfors,Örebro,1,1
2263,59.13290938089974,14.470489514086392,2018-06-02 12:00:00,Degerfors,Örebro,1,1
2264,59.198647956344274,14.42854428755147,2018-06-02 12:00:00,Degerfors,Örebro,9,1
2265,59.491303648987056,14.988699461550425,2018-07-07 00:00:00,Nora,Örebro,1,1
2266,59.491303648987056,14.988699461550425,2018-05-31 12:00:00,Nora,Örebro,27,1
2267,59.47872585139014,14.989920956269112,2018-05-31 12:00:00,Nora,Örebro,1,1
2268,59.47217485692038,14.971766913321959,2018-07-07 00:00:00,Nora,Örebro,1,1
2269,59.47217485692038,14.971766913321959,2018-05-31 12:00:00,Nora,Örebro,4,1
2270,58.88161181787488,14.477504019476491,2018-07-10 00:00:00,Laxå,Örebro,94,1
2271,58.88161181787488,14.477504019476491,2018-06-03 12:00:00,Laxå,Örebro,41,1
2272,59.0151018292405,14.398634916333332,2018-06-03 12:00:00,Degerfors,Örebro,2,1
2273,59.00713316064499,14.403972893943465,2018-06-03 12:00:00,Laxå,Örebro,2,1
2274,58.76879127950905,14.795444136970959,2018-05-30 12:00:00,Askersund,Örebro,53,1
2275,58.781205972582285,14.764738725285607,2018-07-06 00:00:00,Askersund,Örebro,1,1
2276,58.781205972582285,14.764738725285607,2018-05-30 12:00:00,Askersund,Örebro,32,1
2277,59.311226840573426,15.029704974526298,2021-02-23 00:00:00,Örebro,Örebro,2,1
2278,59.83002432520755,16.206663615522327,2021-02-25 00:00:00,Surahammar,Västmanland,1,1
2279,59.303022078555706,16.95162382499459,2020-08-18 00:00:00,Strängnäs,Södermanland,1,1
2280,60.46290788631689,17.315775924557034,2020-08-15 00:00:00,Älvkarleby,Uppsala,1,1
2281,59.620485669692854,17.396259908100774,2020-08-26 00:00:00,Håbo,Uppsala,1,1
2282,59.036738012707254,16.12078308606014,2020-08-26 00:00:00,Vingåker,Södermanland,1,1
2283,63.22209123164263,15.739840126792025,2020-06-17 00:00:00,Ragunda,Jämtland,2,1
2284,58.09640395365933,15.51674551581635,2020-09-12 00:00:00,Kinda,Östergötland,1,1
2285,59.098151185091915,16.39404966666419,2020-09-23 00:00:00,Katrineholm,Södermanland,100000,1
2286,58.91766954455758,16.271456342043262,2020-08-04 00:00:00,Katrineholm,Södermanland,2,1
2287,64.21417367544328,19.21394655218513,2020-09-29 00:00:00,Vindeln,Västerbotten,1,1
2288,60.01657714032682,16.856164559430766,2020-06-09 12:00:00,Heby,Uppsala,1,1
2289,59.55215933779682,16.634900094062953,2020-06-08 12:00:00,Västerås,Västmanland,1,1
2290,59.55421944238689,16.62992827777632,2020-06-08 12:00:00,Västerås,Västmanland,1,1
2291,59.661770053251864,12.463118151901945,2020-10-03 00:00:00,Arvika,Värmland,1,1
2292,59.68242130999259,17.377053995659132,2020-09-13 00:00:00,Enköping,Uppsala,1,1
2293,58.98856294053924,17.206404418075813,2019-07-15 00:00:00,Gnesta,Södermanland,14,1
2294,60.69583817864926,14.808181889412438,2019-06-30 00:00:00,Leksand,Dalarna,29,1
2295,61.01110302927556,13.484930041286482,2018-06-30 00:00:00,Malung-Sälen,Dalarna,1,1
2296,60.678271116196925,14.610606892430297,2019-06-30 00:00:00,Leksand,Dalarna,1,1
2297,60.812644574768846,15.484668027845265,2019-06-30 00:00:00,Leksand,Dalarna,2,1
2298,60.866906375547934,15.55258837539118,2019-06-30 00:00:00,Leksand,Dalarna,2,1
2299,60.90511111369271,15.497004505493232,2019-06-30 00:00:00,Rättvik,Dalarna,23,1
2300,58.876320849752034,17.462581867782294,2020-10-19 00:00:00,Trosa,Södermanland,1,1
2301,58.4827450152257,13.212197854978474,2019-06-11 00:00:00,Lidköping,Västra Götaland,1,1
2302,58.16345972106436,12.435331427186403,2020-06-11 00:00:00,Trollhättan,Västra Götaland,1,1
2303,60.45495952297418,16.381963024642157,2020-05-21 00:00:00,Hofors,Gävleborg,5,1
2304,63.722233693939714,20.26152996160754,2021-03-03 00:00:00,Umeå,Västerbotten,1,1
2305,58.771774319526116,16.928677565387865,2020-07-10 12:00:00,Nyköping,Södermanland,1,1
2306,63.79636341191315,20.570278547928314,2021-03-10 00:00:00,Umeå,Västerbotten,1,1
2307,63.773910063364404,20.28067880365001,2021-03-17 00:00:00,Umeå,Västerbotten,1,1
2308,58.81616455067024,16.639048037479565,2021-03-21 00:00:00,Nyköping,Södermanland,1,1
2309,59.99358661434969,17.774610611475147,2021-03-27 00:00:00,Uppsala,Uppsala,1,1
2310,58.92155160848979,16.24463609402059,2021-03-26 00:00:00,Katrineholm,Södermanland,1,1
2311,59.13126193539102,16.347861410474874,2021-03-26 00:00:00,Katrineholm,Södermanland,1,1
2312,58.89689466046178,16.31248077612927,2021-03-26 00:00:00,Katrineholm,Södermanland,1,1
2313,58.731307794033135,17.09226559341301,2021-03-27 00:00:00,Nyköping,Södermanland,1,1
2314,59.61296271076064,17.361053498084868,2021-03-30 00:00:00,Enköping,Uppsala,100,1
2315,58.8174182528428,16.64093004875429,2021-03-30 00:00:00,Nyköping,Södermanland,1,1
2316,58.81592580610638,16.639873062051894,2021-03-30 00:00:00,Nyköping,Södermanland,1,1
2317,58.8174182528428,16.64093004875429,2021-03-30 00:00:00,Nyköping,Södermanland,1,1
2318,58.81592580610638,16.639873062051894,2021-03-30 00:00:00,Nyköping,Södermanland,1,1
2319,59.59296853691852,18.251850124482786,2021-04-04 00:00:00,Vallentuna,Stockholm,100,1
2320,59.56041494475923,18.21409849811978,2021-04-05 00:00:00,Vallentuna,Stockholm,100,1
2321,58.975765422125654,17.149962868603666,2021-04-03 00:00:00,Nyköping,Södermanland,1,1
2322,59.5502314340751,18.138246336167075,2021-04-06 00:00:00,Vallentuna,Stockholm,50,1
2323,59.59550759623267,18.23944052661114,2021-04-08 00:00:00,Vallentuna,Stockholm,50,1
2324,59.55140833477986,18.181649236671582,2021-04-10 00:00:00,Vallentuna,Stockholm,25,1
2325,59.95805459080881,17.350000988959238,2021-04-11 00:00:00,Uppsala,Uppsala,2,1
2326,59.43896575920906,17.92069777330667,2021-04-16 00:00:00,Sollentuna,Stockholm,1,1
2327,57.00947714594001,16.070512641723052,2021-04-17 00:00:00,Högsby,Kalmar,1,1
2328,59.17828067805018,17.974709992460824,2018-07-20 12:00:00,Huddinge,Stockholm,13,1
2329,58.904480907698584,16.24344827024864,2021-08-17 00:00:00,Katrineholm,Södermanland,1,1
2330,59.70967833381767,17.248673454830143,2021-04-19 00:00:00,Enköping,Uppsala,1,1
2331,58.67753318108004,15.94649158581357,2021-08-20 00:00:00,Finspång,Östergötland,1,1
2332,59.93772891874023,18.412103331694496,2021-08-10 00:00:00,Norrtälje,Stockholm,1,1
2333,59.94382274096602,18.41592907936369,2021-08-10 00:00:00,Norrtälje,Stockholm,3,1
2334,59.93623533104493,18.412701928524967,2021-08-10 00:00:00,Norrtälje,Stockholm,3,1
2335,59.93794782864142,18.413749122939695,2021-08-10 00:00:00,Norrtälje,Stockholm,3,1
2336,62.5375514781773,15.532930405078561,2021-07-09 00:00:00,Ånge,Västernorrland,1,1
2337,63.310126290011155,17.124034506511624,2021-07-30 00:00:00,Sollefteå,Västernorrland,1,1
2338,63.30990649115268,17.12354568176678,2021-07-30 00:00:00,Sollefteå,Västernorrland,1,1
2339,63.304698799578226,17.121014113008954,2021-07-30 00:00:00,Sollefteå,Västernorrland,1,1
2340,58.84935634078204,15.850279970451837,2021-09-07 00:00:00,Finspång,Östergötland,1,1
2341,56.45571679135993,14.551215667943941,2021-09-24 00:00:00,Älmhult,Kronoberg,1,1
2342,59.29282903292806,15.120130860815486,2021-09-27 00:00:00,Örebro,Örebro,1,1
2343,59.2925391209574,15.109484839036435,2021-09-27 00:00:00,Örebro,Örebro,1,1
2344,59.29523800549723,15.120731706682397,2021-09-27 00:00:00,Örebro,Örebro,1,1
2345,59.293504354356514,15.120520890428825,2021-09-27 00:00:00,Örebro,Örebro,1,1
2346,59.075627978633385,16.695248282760662,2021-10-02 00:00:00,Flen,Södermanland,1,1
2347,59.25395456447341,17.6922004000955,2021-10-04 00:00:00,Salem,Stockholm,1,1
2348,64.68699003558359,19.01140841573751,2021-06-16 00:00:00,Lycksele,Västerbotten,1,1
2349,64.68685513772405,19.01183290094559,2021-06-16 00:00:00,Lycksele,Västerbotten,1,1
2350,64.68636904602359,19.012719190955135,2021-06-16 00:00:00,Lycksele,Västerbotten,1,1
2351,56.89422726939558,14.533939368349136,2021-05-15 00:00:00,Alvesta,Kronoberg,1,1
2352,56.88795260724668,14.545752480404724,2021-05-15 00:00:00,Alvesta,Kronoberg,12,1
2353,56.88795260724668,14.545752480404724,2021-05-15 00:00:00,Alvesta,Kronoberg,3,1
2354,56.88740264275189,14.54554130127046,2021-05-15 00:00:00,Alvesta,Kronoberg,2,1
2355,56.89422726939558,14.533939368349136,2021-06-14 12:00:00,Alvesta,Kronoberg,2,1
2356,59.77321121773846,17.56500988881979,2021-05-08 00:00:00,Uppsala,Uppsala,5,1
2357,58.04565853653298,16.436412383925965,2021-09-16 00:00:00,Västervik,Kalmar,1,1
2358,58.04565853653298,16.436412383925965,2021-09-16 00:00:00,Västervik,Kalmar,8,1
2359,59.24946474747779,17.695318133176233,2021-10-18 00:00:00,Salem,Stockholm,1,1
2360,59.94306704964991,17.73992169306071,2021-05-30 00:00:00,Uppsala,Uppsala,1,1
2361,61.36355444822175,15.0308625121012,2021-06-01 00:00:00,Orsa,Dalarna,1,1
2362,61.084571259505935,13.832250533948296,2021-06-06 00:00:00,Älvdalen,Dalarna,1,1
2363,61.1951614701799,13.68293297023654,2021-06-06 00:00:00,Älvdalen,Dalarna,1,1
2364,59.94304066215521,17.739884365412877,2021-06-11 00:00:00,Uppsala,Uppsala,1,1
2365,59.27513616699679,16.314118432305794,2021-10-27 00:00:00,Eskilstuna,Södermanland,1,1
2366,59.268627825833995,16.327787162501675,2021-10-27 00:00:00,Eskilstuna,Södermanland,1,1
2367,60.523693032231485,15.720238516558645,2021-06-10 12:00:00,Falun,Dalarna,1,1
2368,60.63971646962647,15.838717023021072,2021-06-10 12:00:00,Falun,Dalarna,1,1
2369,56.1095802791715,15.467027901761597,2021-11-04 00:00:00,Karlskrona,Blekinge,1,1
2370,59.75999958477448,17.339605654428347,2021-07-06 00:00:00,Enköping,Uppsala,5,1
2371,57.34556292480217,12.558417002933092,2021-05-13 00:00:00,Mark,Västra Götaland,1,1
2372,57.81253256190855,16.138688854708143,2021-11-18 00:00:00,Västervik,Kalmar,1,1
2373,59.877508913101956,16.032074743310762,2021-11-29 00:00:00,Fagersta,Västmanland,1,1
2374,56.00353268908939,13.240217010826006,2021-05-30 00:00:00,Svalöv,Skåne,1,1
2375,63.74879806986653,20.308964612476128,2021-06-03 00:00:00,Umeå,Västerbotten,1,1
2376,63.75122881471513,20.31170647940001,2021-06-03 00:00:00,Umeå,Västerbotten,22,1
2377,63.75061174999543,20.31160800869838,2021-06-03 00:00:00,Umeå,Västerbotten,24000,1
2378,63.748783442184795,20.30914491738337,2021-07-27 12:00:00,Umeå,Västerbotten,1,1
2379,63.75122881471513,20.31170647940001,2021-07-27 12:00:00,Umeå,Västerbotten,1,1
2380,63.75061174999543,20.31160800869838,2021-07-27 12:00:00,Umeå,Västerbotten,10000,1
2381,63.75061174999543,20.31160800869838,2021-09-24 12:00:00,Umeå,Västerbotten,4000,1
2382,59.27720305952875,16.344844577669665,2021-12-19 00:00:00,Eskilstuna,Södermanland,1,1
2383,64.24065431287167,20.296207436722852,2021-07-21 00:00:00,Umeå,Västerbotten,1,1
2384,64.35833969329082,20.007173458821732,2021-07-18 00:00:00,Vindeln,Västerbotten,1,1
2385,64.27478809943709,20.281269823125925,2021-07-21 00:00:00,Umeå,Västerbotten,1,1
2386,64.17231263420528,19.557154126211046,2021-07-30 00:00:00,Vindeln,Västerbotten,2,1
2387,56.74731359042183,15.875513690002924,2022-01-01 00:00:00,Nybro,Kalmar,1,1
2388,56.76163466326986,15.87962764369487,2022-01-04 00:00:00,Nybro,Kalmar,1,1
